smiles,LogS
CNc2cnn(c1cccc(c1)C(F)(F)F)c(=O)c2Cl,-4.046
Nc2cnn(c1ccccc1)c(=O)c2Cl,-2.878
c1ccccc1n2ncc(N)c(Br)c2(=O),-3.127
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,-6.237
o1c2ccccc2c3ccccc13,-4.6
CCC(=C(CC)c1ccc(O)cc1)c2ccc(O)cc2 ,-4.07
CC2(C)C1CCC(C)(C1)C2=O,-1.85
CC1(C)C2CCC1(C)C(=O)C2,-1.96
O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2 ,-3.93
O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,-3.46
CC34CCC1C(=CCc2cc(O)ccc12)C3CCC4=O,-5.282
O=c1[nH]cnc2[nH]ncc12 ,-2.266
