smiles,LogS
NNc1ccccc1,0.07
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,-4.65
CC12CCC(CC1=O)C2(C)C,-1.99
C=CCCC=C,-2.68
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,-2.52
CCC(CC)CO,-1.17
CN1C2CCC1C(C(=O)O)C(O)C2,-0.02
CC(O)C(N)C(=O)O,-0.09
c1ccc2c3c(ccc2c1)-c1cccc2cccc-3c12,-8.0
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-4.29
CCCCC(C)(C)O,-1.08
CNc1ccccc1C(=O)O,-2.88
CC(Cl)Cl,-1.29
CCNc1ccccc1,-1.7
CCCCCCCC(C)=O,-2.58
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,-2.82
C=CCCCC,-3.23
CC1CCCO1,0.11
CCCCCC(C)=O,-1.42
