smiles,LogS
Clc1ccc(c(c1Cl)Cl)c1cccc(c1Cl)Cl,-7.0500002
CCC(=O)C(c1ccccc1)(c1ccccc1)[C@@H](CN(C)C)C.Cl,-4.054664546
CCC(=O)N1C2CCC1CN(C2)CCc1ccccc1,-3.142938277
COC1=CC(=O)C[C@H]([C@@]21Oc1c(C2=O)c(OC)cc(c1Cl)OC)C	,-3.25
OC(c1ccccc1)C(=O)OC1C[C@@H]2CC[C@H](C1)N2C.Br,-0.378580807
CNC(=O)Oc1cccc(c1)C[NH+](C)C.[Cl-],-0.573089923
C[N+](CCCCC[n+]1ccc2c(c1)cccc2)(C)C.[Br-].[Br-],0.378598307
O=C1CN=C(c2c(N1)ccc(c2)Cl)c1ccccc1F,-3.611589583
CN(C(C(=O)Nc1c(C)n(n(c1=O)c1ccccc1)C)C)C,-2.672609455
Cc1cc2ccccc2cc1C,-4.7199998
CC[NH+](CCOC(=O)C=C(c1ccccc1)c1ccccc1)CC.[Cl-],-4.010867502
CC(=O)Nc1ccc(cc1)OC(=O)C,-1.91
Cc1ccc(c(c1)C)C,-3.3099999
CN(CCCn1c2CCCCCCc2c2c1cccc2)C,-5.166199613
CC(=C[C@@H]1[C@H](C1(C)C)C(=O)O)C,-3.01107506
OCc1c(CO)n([O-])c2c([n+]1=O)cccc2,0.653255945
O=C(N1c2ccccc2Sc2c1cccc2)CN1CCN(CC1)Cc1ccc2c(c1)OCO2,-5.05564226
OCCN(c1nc(nc(n1)N(C)C)N(C)C)C,-2.627267194
CN1C2CCC1CN(C2)C(=O)c1ccc(cc1)Cl,-2.566716429
ClCCN(c1ccc(cc1)OC(=O)c1ccc(cc1)F)CCCl,-5.993007278
CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1CC1C(=C(O)c3c([C@@]1(C)O)c(Cl)ccc3O)C2=O)O)O)C(=O)N)C.Cl,-0.783186188
C[C@@H]1C[C@H]2CC(=O)[C@@H]3[C@@]4(C1)[C@@H]2CCCN4CCC3,-2.392500375
COc1ccc(cc1Cl)NC(=O)N(C)C,-2.5599999
C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)OC,-6.014852237
CCCC(=O)Nc1ccc(c(c1)C(=O)C)OCC(CNC(C)C)O.Cl,-3.270550753
CCCCCCCCCCCCOC(=O)c1ccc(cc1)O,-7.172486751
CCOC(=O)Oc1c(OC)cc(cc1OC)C(=O)O[C@@H]1C[C@@H]2CN3CCc4c([C@H]3C[C@@H]2[C@@H]([C@H]1OC)C(=O)OC)[nH]c1c4ccc(c1)OC,-5.726688779
OCC(COc1c(C)cccc1Cl)O,-2.533007018
Cc1cccc(c1)OCC(=[NH2+])N.[Cl-],0.135276769
C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)OC1CCCC1,-6.983895731
O=c1oc2ccccc2c(c1Cc1c(=O)oc2c(c1O)cccc2)O,-3.420194735
COc1ccc(cc1)Oc1ccc(cc1)NC(=O)N(C)C,-4.1599998
CCCCN1CCC(CC1)(OC(=O)CC)C1CCCCC1.Cl,-5.140828709
C=CCc1cccc(c1OCC(CO)O)C,-3.213369295
CC(C(c1cccc2c1cccc2)(C(=O)N)CCN1CCOCC1)C,-4.083368717
COc1ccc(cc1CC([N+](C)(C)C)C)OC.[Cl-],-0.836462118
Fc1ccc2c(c1)onc2C1CCN(CC1)CCc1c(C)nc2n(c1=O)CCCC2,-5.279254326
Brc1c[nH]nc1,-1.084458128
CCN(c1nc(nc(n1)N(C)C)N(C)C)CC,-3.885413337
CC1(C)CCC([NH2+]1)c1c[nH]c2c1cccc2.[Cl-],-1.923604392
CC[C@H]1C[C@H]2CN3[C@@H]1[C@@H](C2)c1[nH]c2c(c1CC3)cc(cc2)OC,-4.082045964
CCNC(=O)OCC(COC(=O)N)(CC)C,-2.133015707
N(Cc1ccccc1)CCNCc1ccccc1.O=C(Cc1ccccc1)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C.O=C(Cc1ccccc1)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C,-5.225428724
CCCCC[N+]12CCC(C(C1)C=C)C[C@@H]2[C@H](c1ccnc2c1cc(OC)cc2)O.[Cl-],-6.625894228
O[C@H]([C@H](C(=O)O)O)C(=O)O.COc1c(OC)cc2c(c1OC)c1ccc(c(=O)cc1[C@H](CC2)N)OC,-1.889851452
Nc1ccc2c(c1)cc1c(n2)cccc1,-4.093540204
c1ccc(cc1)c1ccccc1,-4.3099999
Brc1ccc(nc1)OCCCCCCCCN1CCSC1.Cl,-5.095387713
CCOc1c(OC)cccc1C(=O)OCC[NH+](C)C.[Cl-],-1.616276113
NC(=O)CNc1ccc(cc1)[As](=O)(O)[O-].[Na+],-0.893012288
[O-]C(=O)C(c1cccc(c1)Oc1ccccc1)C.[O-]C(=O)C(c1cccc(c1)Oc1ccccc1)C.[Ca+2],-4.239611212
CCCCCCC(NCCSS(=O)(=O)O)C,-1.752819655
CO[C@H]([C@@H]([C@H]1O[C@@]2(CC[C@@](O2)(C)[C@H]2CC[C@@](O2)(CC)[C@@H]2O[C@H](C[C@@H]2C)[C@H]2O[C@@](O)(CO)[C@@H](C[C@@H]2C)C)C[C@@H]([C@H]1C)O)C)[C@@H](C(=O)O)C,-8.349524225
CCOC(=O)C(C(C(F)(F)F)(C(F)(F)F)O)C(=O)OCC,-2.392898056
CN(C(CN1c2ccccc2Sc2c1nccc2)C)C.Cl,-4.91218023
OCC(=O)[C@H]1CC[C@@H]2[C@]1(C)CC(=O)[C@H]1[C@H]2CC[C@@H]2[C@]1(C)CC[C@H](C2)O,-3.866403255
CN(C(CC12CC3CC(C1)CC(C2)(C3)CC(N(C)C)C)C)C.Cl.Cl,-4.853247514
[O-]S(=O)(=O)C.CC[NH+](CCn1nc2c3c1ccc(c3sc1c2ccc(c1)Cl)C)CC,-6.8743909
CCC(=O)C(C(C[N+](C)(C)C)C)(c1ccccc1)c1ccccc1.[Cl-],-1.565444995
O[C@H]1[C@@H](N)C[C@@H](O[C@H]1C)O[C@H]1C[C@@](O)(Cc2c1c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2)C(=O)C,-4.14509917
C=CCC1(CC(O)C)C(=O)NC(=O)NC1=O,-0.808258181
O=C1NCC(O1)COc1cc(C)cc(c1)C,-3.387192015
CCCNC(=O)OCC(c1ccccc1)(COC(=O)N)C,-3.623147512
C[C@H](C(C)(C)C)O,-0.62
FCCCCCC#C,-2.552375394
SCCNCCOc1ccc(cn1)Br.Cl,-2.103731723
Brc1ccc(nc1)OCCCCCCCCCCNCCSSCCNCCCCCCCCCCOc1ccc(cn1)Br.Cl.Cl,-14.5490503
N/C(=N\CCCCCC/N=C(/N=C(/Nc1ccc(cc1)Cl)\N)\N)/N=C(/Nc1ccc(cc1)Cl)\N.OC[C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O.OC[C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O,-4.13758348
OC(=O)C(CC(=O)O)(CC(=O)O)O.COCC1(CCN(CC1)CCc1cccs1)N(c1ccccc1)C(=O)CC,-1.09967839
COc1cc2c(cc1OC)OC[C@H]1[C@H]2C(=O)c2c(O1)c1C[C@H](Oc1cc2)C(=C)C,-4.4200001
CN1CCN(CC1)C(c1ccc(cc1)Cl)c1ccccc1,-2.879202564
CCCC(C1(CC=C)C(=O)NC(=NC1=O)[O-])C.[Na+],-1.972316003
CC1(CC)CC(=O)NC1=O,-0.556234825
OC(=O)[C@@H](Cc1cc(I)c(c(c1)I)O)N,-2.8599999
N/C(=N\C1CCCCCCC1)/CSS(=O)(=O)O,-3.225063087
CCCc1c(OCCCCc2n[nH]nn2)ccc(c1O)C(=O)C,-4.204088623
CC1CC(C(=O)O1)(CC=C)C(=O)NC(=O)N,-2.350232642
CC[NH+](CCN1C(=O)C(C)Oc2c1cc(cc2)[N+](=O)[O-])CC.[Cl-],-3.34879527
OCN(c1nc(nc(n1)N(CO)CO)N(CO)CO)CO,0.513882794
CN(CC/C=C/1\c2ccccc2C=Cc2c1cccc2)C,-5.401335873
O[C@@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2[C@@H](O)C)C)C,-7.020271592
O1CCOCCOc2c(OCCOCC1)cccc2,-1.93448063
CCCNCCSS(=O)(=O)O,0.700529748
CC(C(Cc1ccc(cc1)Cl)(O)C)CN(C)C,-2.78836605
CCCC[N+](CCCC)(CCCC)C.[OH-],-0.9010909
COc1c(Cl)ccc(c1C(=O)O)Cl,-1.7
CN(CCC=C1c2cc(Br)ccc2Sc2c1cc(Br)cc2)C.Cl,-7.901328682
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@H]([C@@H]([C@H]2O)O[C@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)N)O)N)[C@@H](C[C@@H]1O)N,0.330199815
OC(=O)CC1CC(C1(C)C)C(=O)C,-0.575176059
ClCC[NH+](CCCl)CC[NH+](CCCl)CCCl.[Cl-].[Cl-],-2.864697085
C[N+]1(CCCCCC[N+]2(C)CCCCC2)CCCCC1.[I-].[I-],-5.462256321
CC(NC(=O)/C=C/c1ccc(o1)[N+](=O)[O-])C,-2.567048835
NCc1ccccc1.Cl,0.546953738
O=C(C(F)(F)F)C(F)(F)F.O=C(C(F)(F)F)C(F)(F)F.O.O.O,-2.02558717
NC(=O)CN1CCCC1=O,-0.23374554
OC(=O)Cn1c(=O)sc2c1c(Cl)ccc2,-2.6099999
CC(=O)OC(COC(=O)C)COc1ccccc1,-2.803068231
CC(=O)Nc1occ(n1)c1ccccc1,-2.129717813
COc1cnc2c(n1)ncnc2,-0.91000003
CNC(=O)Nc1c(OCCN2CCCC2)c(OC)c2c(c1OC)cco2,-3.02815701
CCOC(=O)CC(=O)OCC,-0.81999999
CNNCc1ccc(cc1)C(=O)NC(C)C.Cl,-0.942871546
CN(c1ccc(cc1)/C=N/NC(=S)N)C,-2.667531102
Brc1ccc(nc1)OCCCCCCCCCCN1CSCC1.Cl,-6.13483519
OC(=O)C(c1ccc(cc1)C(=O)c1cccs1)C,-3.095339578
CC[NH+](CCOC(=O)C1c2ccccc2c2c1cc(N)cc2)CC.[Cl-],-4.684044607
COc1ccc2c(c1)cc[nH]2,-2.034620489
OS(=O)(=O)O.Clc1ccc2c(c1)/C(=C\CCN1CCCCC1)/c1c(S2)cccc1,-7.556681481
Nc1ncnc2c1nc[nH]2,-2.1199999
O1CCN(CC1)CC1COC2(O1)c1ccccc1C=Cc1c2cccc1.OC(=O)/C=C\C(=O)O,-5.13900486
Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccccc1.Cl,-4.786326328
CCOC(=O)COc1ccc2c(c1)oc(=O)c(c2C)CCN(CC)CC,-3.730406094
CCOC(=O)c1ccc(cc1)O,-2.3499999
CCCCCOc1ccc(cc1)/C=C/C(=O)NO,-3.815814723
CCCC(C1(CC)C(=O)NC(=NC1=O)[S-])C.[Na+],-1.437061349
C[N+]1(C)CCC(CC1)CC[N+]1(C)CCOCC1.[I-].[I-],-3.45762466
N#CC1(O)CCN(CC1)CCc1ccccc1,-1.44114863
O[C@H]([C@H]1OC(=O)[C@H]([C@H]1O)O)/C=N/NC(=O)c1ccncc1,-0.525610028
COC(=O)Nc1[nH]c2c(n1)cc(cc2)C(=O)c1ccccc1,-3.3599999
CCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC(=C)C,-6.1199999
CC[N+](CCCCCCC[N+](CC)(CC)CC)(CC)CC.[Br-].[Br-],0.336880721
Clc1cc2NC(CSCc3ccccc3)NS(=O)(=O)c2cc1S(=O)(=O)N,-5.044143618
ClCCN(CC(=O)O)CCCl.Cl,-1.743434487
CCC1(C(=O)NC(=O)N(C1=O)CN1CCOCC1)c1ccccc1.Cl,-1.970150914
CCOC(=O)COc1cc(OCC(=O)OCC)c2c(c1)oc(cc2=O)c1ccccc1,-5.496299666
CN(c1ccc2c(c1)sc1c(n2)ccc(=[N+](C)C)c1)C.[Cl-],-0.865461237
CCC1(C(=O)NC(=O)NC1=O)C1=C[C@@H]2C[C@H](C1)CC2,-2.6400001
O=C(N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C)COc1ccccc1,-3.53979932
Oc1cccc(c1)C(=O)O,-1.27992482
CC[NH+](CCOC(=O)c1c2ccccc2cc2c1cccc2)CC.[Cl-],-7.168128716
C[N+]1(CCC[N+]2(C)CCCC2)CCCC1.[I-].[I-],-2.917283849
OCC1COC(O1)(C)CCl,-1.039834016
C(=C/C=[N+]/1\CCCc2c1cccc2)C=CN1CCCc2c1cccc2.[Cl-].O,-4.392789973
COC(=O)[C@H]1[C@@H](O)CC[C@@H]2[C@@H]1C[C@@H]1N(C2)CCc2c1[nH]c1c2cccc1,-3.107859857
N(Cc1ccccc1)CCNCc1ccccc1.O=C1NC(C(C1C(=O)C)O)C(C)(C)C.O=C1NC(C(C1C(=O)C)O)C(C)(C)C,-0.986513471
Nc1ccc(cc1)S(=O)(=O)Nc1nc(C)cc(n1)C,-2.27
OCCn1c(C)cnc1[N+](=O)[O-],-0.993842433
COc1cc(O)cc2c1N(CCCN(C)C)c1c(S2)ccc(c1)Cl,-5.766279564
CN(c1ccc(cc1)C(c1ccc(cc1)N(C)C)(c1ccc(cc1)N(C)C)O)C,-6.234529547
ClCCN(Cc1ccccc1)CCOc1ccccc1.Cl,-3.964561888
CCCCN1CCC(CC1)(OCC)c1ccccc1.Cl,-3.738423492
CN(c1ccccc1)C=CC=C/C=[N+](/c1ccccc1)\C.[Cl-],-0.53295433
Nc1c[nH]nc1,1.080430324
Nc1ccc(cc1)Cc1ccc(cc1)N,-2.3
CCC[N+](CCOCC[N+](C)(C)C)(CC)C.[I-].[I-],0.313166279
CCCCCC(CCC)NCCSS(=O)(=O)O,-2.273491868
OC(C(C(=O)O)O)C(=O)O.OC(C(C(=O)O)O)C(=O)O.CN1CCCC1c1cccnc1,0.33497467
Clc1ccc2c(c1)nccc2OCCCCCNCCSS(=O)(=O)O,-3.670859787
Clc1nc2c(o1)cccc2,-2.05756996
Clc1cc(Cl)c(c(c1O)Cc1c(O)c(Cl)cc(c1Cl)Cl)Cl,-3.463347924
CC1CCCCN1CCCOC(=O)c1ccccc1.Cl,-2.248648952
COc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.070442981
C[N+](CCC[n+]1ccc(cc1)Cc1ccccc1)(C)C.[Br-].[Br-],0.366301328
C[NH+]1CCc2c(C1)ccc(c2O)O.[Cl-],0.146203109
CN(CCCCCCN(C)C)C,-0.902475434
OC(=O)COc1ccc(cc1)[N+](=O)[O-],-1.898239932
CCCOC(=O)Cc1ccc(c(c1)OC)OCC(=O)N(CC)CC,-2.644390698
BrCC(C(F)F)(F)F,-3.207508077
COc1ccccc1N1CCN(CC1)CC(COc1ccccc1C(=O)C)O,-2.875599286
c1ccc2c(c1)cc1c(c2)c2c3c1cccc3ccc2,-8.4899998
CCCCCO,-0.60000002
O[C@@H](c1ccccc1)[C@@H](N)C.Cl,0.726612065
FCCCCCCCCBr,-4.630798314
CCOP(=S)(Oc1cc(C)nc(n1)C(C)C)OCC,-3.6400001
CCCCNC(=O)/C(=C(\c1ccccc1)/C)/C,-4.179557423
OC[C@H]([C@@H](c1ccc(cc1)[N+](=O)[O-])O)N,-1.911782265
SCCNCCCCCOc1ccc(cn1)Cl.Cl,-3.137104446
CCCCCCCCCC(=O)OCC,-4.0999999
CCN(CCOC(=O)C(c1ccccc1)c1ccccc1)CC,-4.216891655
CCCOc1ccccc1C(=O)N,-1.5896831
Clc1ccccc1Cl,-3.05
Oc1cccccc1=O,-0.475392827
CCCN(CCC)CCC,-2.28
FCCCCCCCC#C,-3.595444311
Nc1ccc2c(c1)Cc1c2cccc1,-4.31500216
O=C(N1CC=Cc2c1cccc2)c1ccccc1,-3.682287227
O=C1NC(=O)OC1c1ccccc1,-1.424237386
N1CCc2c(C1)cccc2.Cl,-0.762691338
NCc1c(CO)cnc(c1O)C.Cl.Cl,0.316751179
Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)(O)c1cccc(c1)C(F)(F)F.Cl,-5.071729115
CC(CC(C)(C)C)CCNCCSS(=O)(=O)O,-2.180627209
C[N+](CCCCCCC[N+](C)(C)C)(C)C.[I-].[I-],0.327697074
CCCC(C(CO)(CO)C)C,-2.125635762
OC(=O)CCCCCCNC1c2ccccc2CCc2c1cccc2,-7.113587029
CC[N+](C1c2ccccc2c2c1cccc2)(CCCCCC[N+](C1c2ccccc2c2c1cccc2)(CC)CC)CC.[Br-].[Br-],-6.120925776
CC[NH+](CCOC(=O)C(c1ccc2c(c1)cccc2)c1ccc2c(c1)cccc2)CC.[Cl-],-8.101052559
Cl/N=C/1\C=C/C(=N/Cl)/C=C1,-3.643184731
Cc1ccc(cc1)C,-2.77
OCC(COc1ccccc1NC(=O)C)O,-0.331463932
OCCCNC(=O)C(C(CO)(C)C)O,0.687708371
CC(N(C(C)C)CCN1C(=O)CCCc2c1cccc2)C,-4.179014591
CCC[C@H]1CN([C@@H](C1)C(=O)N[C@@H]([C@H]1O[C@H](SC)[C@@H]([C@H]([C@H]1O)O)O)[C@@H](Cl)C)C,-4.142506174
CCC(NC)(CC)C.Cl,-1.007736296
CS(=O)(=O)O.CNCC(c1cccc(c1)NS(=O)(=O)C)O,-0.968519948
CCCCc1oc2c(c1C(=O)c1cc(I)c(c(c1)I)OCCN(CC)CC)cccc2.Cl,-9.578370491
O=C(NC(=O)c1ccccc1)NNC(=O)c1ccccc1,-3.293864138
CN(CCOc1ccccc1Cc1ccccc1)C,-2.912721655
N(CC1CC2CC1C=C2)CC1CCC(CC1)CNCC1CC2CC1C=C2.Cl.Cl,-6.726759709
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c1ccnc2c1cc(OC)cc2)O.Cl,-0.879758256
CN1CCC(CC1)N(c1ccccc1)Cc1ccccc1,-4.086451232
COc1cc(OC)cc(c1)C#N,-2.108852535
ClCCNCC.Cl,-0.015465297
N#Cc1cc(I)c(c(c1)[N+](=O)[O-])O,-4.660538236
OC(c1ccccc1)C#C,-0.46204653
OC(=O)C(=O)[O-].CCCOc1c(OC)cccc1C(=O)NCCO/[NH+]=C(/CC)\C,-3.69995989
CCCCCC(O)(C)C,-1.72
CC[N+](CCCNc1nc(NCCC[N+](CC)(CC)CC)nc(n1)Cl)(CC)CC.[I-].[I-],-0.444051775
CCCC(C(=O)N)(C)C,-1.1541444
NC1=NC(N(C(=N1)N)OCc1ccc(c(c1)Cl)Cl)(C)C,-2.715325344
NC(C(c1ccccc1)(c1ccccc1)O)c1ccccc1,-3.143402161
CCN(CCOC(=O)C1c2ccccc2Cc2c1cccc2)CC.Cl,-5.680534681
CCCCc1c(C)[nH]c(=S)[nH]c1=O,-2.366848077
CCCC[NH+](CCC1(c2ccccc2)C(=O)Oc2c1cccc2)CCCC.[Cl-],-5.34652048
Clc1ccc(c(c1)c1ccc(c(c1)Cl)Cl)Cl,-7.25
ClCC[NH+](CCOc1ccccc1OC)CC.[Cl-],-2.325651487
OCCCCCCCO,-0.927838407
Cc1c[nH]c2c1cccc2,-2.4200001
C1Sc2ncccc2NC1=O,-1.203592454
CCC(C(c1ccc(c(c1)O)O)O)[NH2+]C.[Cl-],0.594599656
CC[NH+](CCN1C(=O)C(C)Oc2c1cc([N+](=O)[O-])c(c2)Cl)CC.[Cl-],-4.143210033
C1CN=C(N1)C1CCCc2c1cccc2,-3.809027703
Cc1ccccc1C,-2.8
CN1CCCC(C1)CN1c2ccccc2Sc2c1cccc2.Cl,-6.188043051
CC(C1=NCCN1)Oc1c(Cl)cccc1Cl,-4.497432395
OCC(COCc1ccc(cc1)OC)O,-1.29745369
CC[N+](CCS(=O)CC[N+](CC)(CC)CC)(CC)CC.[Br-].[Br-],0.331277784
CC(OC(=O)C(Oc1ccc(cc1)C(=O)c1ccc(cc1)Cl)(C)C)C,-5.9358196
CCN1CCCC1CNC(=O)c1cc(ccc1OC)S(=O)(=O)N,-2.176315176
CCCCCCCOc1ccc(cc1)C(=O)CCN1CCCCC1.Cl,-5.572803163
Clc1ccc2c(c1)c(C)cc(n2)OCCCNCCSS(=O)(=O)O,-3.197610657
