smiles,LogS
CCCCOC,-0.99
CCCCN(CC)C(=O)SCCC,-3.35
Nc1ccc(-c2ccc(N)cc2)cc1,-2.7
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2.57
NC(Cc1c[nH]cn1)C(=O)O,-0.53
O=C(O)c1cccc(I)c1,-3.27
CCCCCCCCCCCCCCCC(=O)O,-6.81
CCOC=O,0.15
O=C(O)Cc1ccccc1,-0.89
Cc1cc2ccccc2cc1C,-4.72
Cc1c2ccccc2cc2ccccc12,-5.89
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,-4.62
Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1,-7.0
Clc1cccc(Cl)c1Cl,-4.0
Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Cl)c1Cl,-7.92
CCCOC(C)C,-1.34
CCC(N)C(=O)O,0.31
CCS(=O)(=O)CC,0.04
CCN(CC)CC(=O)Nc1c(C)cccc1C,-1.76
CCCC(Cl)Cl,-2.4
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,-7.11
CCCCl,-1.47
Clc1cc(Cl)cc(Cl)c1,-4.48
CN/C(=N/C#N)NCCSCc1nc[nH]c1C,-1.35
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,-4.2
O=S(CCCl)CCCl,-1.16
COC(=O)c1cccnc1,-0.46
CCOC(=O)CC(=O)OCC,-0.82
CCCCCOC(=O)c1ccc(N)cc1,-3.26
CCCCBr,-2.37
Oc1ccc(Br)cc1,-1.09
O=S(=O)(CCCl)CCCl,-1.5
CCCCCCCCl,-3.99
CCCCCCC(C)O,-2.09
CCCOC(=O)CCC,-1.92
CC(=O)Nc1ccc([N+](=O)[O-])cc1,-2.69
CCCCCCOC(=O)c1ccc(N)cc1,-3.95
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1Cl,-7.66
CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.71
O=C(O)CCC(=O)O,-0.2
COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,-2.1
Oc1cccc(O)c1,0.81
COC(=O)C1=CCCN(C)C1,0.81
ClC(Cl)=C(Cl)Cl,-2.54
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,-4.37
Nc1ccc(S(=O)(=O)Nc2cnccn2)cc1,-3.7
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,-4.04
N#Cc1ccccc1C#N,-2.38
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,-9.03
OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,-1.84
OCc1cccnc1,0.96
CC(C)CO,0.04
CCCCCCCCC(=O)O,-2.75
CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,-7.32
Nc1cccc([N+](=O)[O-])c1,-2.19
CCCCCOC(N)=O,-1.47
CCCCC(CC)CN,-1.71
O=c1[nH]cc(F)c(=O)[nH]1,-1.07
COC(C)C,-0.06
C=Cc1ccccc1,-2.82
Clc1ccc(Cl)c(Cl)c1Cl,-4.57
CCCCCCl,-2.73
C1CCCCCCC1,-4.15
O=c1cc[nH]c(=S)[nH]1,-2.26
CC12CCC3C(CCC4CCCCC43C)C1CCC2=O,-6.7
OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,-3.37
CCNc1nc(NC(C)(C)C)nc(SC)n1,-4.0
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,-0.17
Oc1ccc2ccccc2c1,-2.28
CCCCCC=O,-1.3
Oc1cccc2c(O)cccc12,-2.92
Cc1cc(N)nc(C)n1,-1.28
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-4.15
Clc1ccccc1Br,-3.19
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,-9.15
CC(Cl)CCl,-1.6
OC1C=CC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-5.46
CN(C)C(=O)C(c1ccccc1)c1ccccc1,-2.98
NC(Cc1ccc(O)c(O)c1)C(=O)O,-1.6
c1ccc2cc3ccccc3cc2c1,-6.35
CNC(=O)O/N=C1\C(Cl)C2CC(C#N)C1C2,-2.08
NCCCCCCCCCCC(=O)O,-2.7
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-7.82
CC(C)Cc1ccc(C(C)C(=O)O)cc1,-3.99
O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,-2.81
CCCCS,-2.18
CCCCCCCCBr,-5.06
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,-4.91
CCCCC(O)CC,-1.47
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,-7.39
CC(=O)OCC(COC(C)=O)OC(C)=O,-0.6
OC(CCl)CCl,-0.11
CC1CCC(C)(C)C1,-4.48
Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,-2.48
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,-3.38
C1CCOC1,0.56
NC(=O)CCl,-0.02
CCC(C)C(C)O,-0.72
Cc1ccc(CO)cc1,-1.2
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,-8.56
O=C(O)Cc1cccc2ccccc12,-2.65
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,-6.62
Nc1cnn(-c2ccccc2)c(=O)c1Cl,-2.87
Oc1ccc(Cl)cc1,-0.7
CCC(O)CC,-0.24
C1CNCCN1,1.07
O=C1CCCO1,1.07
C=C(Cl)Cl,-1.64
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,-3.89
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,-4.43
CC(=O)Nc1ccc(Cl)cc1,-2.84
Cc1cc(O)ccc1OP(=O)(Oc1cc(O)ccc1C)Oc1c(C)cccc1O,-6.7
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,-4.84
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,-2.3
O=C(O)c1cccc(Cl)c1,-2.59
CCC(O)C(C)(C)C,-1.15
Cc1ccc(C(C)C)cc1,-3.77
OCCCc1ccccc1,-1.38
Nc1cccc(C(F)(F)F)c1,-1.47
Sc1ccccc1,-2.12
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-4.71
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,-8.8
Cc1ncc([N+](=O)[O-])n1CCO,-1.26
Brc1cccc(Br)c1,-3.54
OCCOc1ccccc1,-0.71
CCOc1ccccc1,-2.33
O=C(O)c1cccnc1,-0.84
Cc1ccc(Br)cc1,-3.19
C=CCCl,-1.36
CC12CC(=O)C3C(CCC4=CC(=O)CCC43C)C1CCC2=O,-3.48
C1=CCCC1,-2.1
CCCOCCC,-1.62
Cc1ncc2nccnc2n1,-0.12
CC12CCC(CC1)C(C)(C)O2,-1.64
Clc1ccccc1-c1ccccc1Cl,-5.27
CC(C)COC(N)=O,-0.3
CN(C)C(=O)Nc1ccc(Cl)cc1,-2.89
CCCCOC(C)=O,-1.24
Clc1ccc(-c2ccc(Cl)cc2)cc1,-6.56
Br/C=C\Br,-1.32
COC(N)=O,0.97
CC1CNC(C)CN1,0.49
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,-2.23
S=c1[nH]cnc2nccnc12,-2.77
CCC(O)(CC)CC,-0.85
CC(=O)CC(C)=O,0.22
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,-4.93
CC(C)OC(=O)Nc1cccc(Cl)c1,-3.38
Brc1cccc(Br)c1Br,-5.04
Clc1ccc(-c2ccccc2)c(Cl)c1,-5.25
CC(=O)CC(C)C,-1.42
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,-2.11
CC(C)CCO,-0.52
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,-3.68
CCCCCC(=O)OCC,-2.31
CC(C)(S)C(N)C(=O)O,-0.13
CN(C)CCN(Cc1cccs1)c1ccccn1,-2.64
CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,-3.59
CCCCOC(=O)c1ccccc1C(=O)OCCCC,-4.4
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,-7.92
O=C1NC(=O)C([N+](=O)[O-])C(=O)N1,-2.28
c1ccc2c(c1)c1ccccc1c1ccccc21,-6.74
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,-4.36
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,-3.7
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,-3.66
O=C(Oc1ccccc1)c1ccccc1O,-3.15
CCC(=O)Nc1ccc(Cl)c(Cl)c1,-3.0
c1ccc2c(c1)Cc1c-2ccc2ccccc12,-6.68
CCCC1CCCC1,-4.74
c1cnc2ncncc2n1,0.02
COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3,-4.11
CN(C)CCC=C1c2ccccc2CCc2ccccc21,-4.46
Cc1ccc(C)c(O)c1,-1.54
Nc1ccc(C(=O)O)cc1,-0.4
CC1C/C=C\C=C/C=C\C=C/C(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3/C=C\C(=O)O1)CC(O)C2C(=O)O,-3.21
CCNc1nc(Cl)nc(N(CC)CC)n1,-4.06
NC(N)=O,0.96
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,-2.82
ClC(Cl)C(Cl)(Cl)Cl,-2.6
Cc1ccc(C)c(C)c1,-3.31
CCCCCCCCCCCCCCCCCC(=O)O,-5.68
Nc1ccccc1[N+](=O)[O-],-1.96
C#CCCCCC,-3.01
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,-3.95
C1CCOCC1,-0.03
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,-5.3
Cc1cccc2ccccc12,-3.7
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-2.82
O=Cc1ccco1,-0.1
Cc1ccccc1S(N)(=O)=O,-2.02
NC(N)=S,0.32
CCC[N+](=O)[O-],-0.8
CCCCC,-3.18
Clc1ccc(-c2cc(Cl)ccc2Cl)cc1,-6.25
NCCc1ccc(O)cc1,-1.12
CCCCCl,-2.03
Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,-3.8
O=[N+]([O-])c1cccc2ccccc12,-3.54
CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,-4.4
CC(C)Br,-1.59
O=C1NC(=O)C(=O)N1,-0.4
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,-1.6
BrC(Br)Br,-1.91
Oc1ccccc1,0.0
CN1CCCC1c1cccnc1,0.79
ClCCCBr,-1.85
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,-2.6
Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-11.62
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,-3.62
Cn1ccccc1=O,0.96
CN(C)C(=O)NC1CC2CC1C1CCCC21,-3.01
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CC(O)C12C,-4.35
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,-3.61
CC(=O)Oc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],-4.47
COc1ccc(NC(C)=O)cc1,-1.3
O=Cc1ccc(O)cc1,-0.96
Cc1ccnc2c1ccc1c(C)ccnc12,-3.97
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,-3.37
Cc1cc(C)c2ccccc2n1,-1.94
CC(=O)Nc1ccc(N)cc1,-0.98
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,-5.06
O=C1CNC(=O)CN1,-0.83
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,-5.01
Cc1cccc2c(C)cccc12,-4.74
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,-3.28
CCOC(C)=O,-0.04
CC(C)C(C)CO,-0.39
Oc1c2ccccc2cc2ccccc12,-4.73
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,-4.17
CCC1(C2=CC3CCC(C2)C3)C(=O)NC(=O)NC1=O,-2.64
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-3.37
CCC(C)(O)CC,-0.38
O=C(O)CCCOc1ccc(Cl)cc1Cl,-3.67
I/C=C\I,-3.22
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,-4.31
O=c1[nH]cnc2nc[nH]c12,-2.29
C/C=C\C=C/C(=O)O,-1.77
ClC(Cl)C(Cl)Cl,-1.74
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-4.53
CC(C)C(=O)O,0.28
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,-6.29
O=C(O)C1CCCCC1,-1.45
CCCCCC(=O)O,-1.06
COC(C)(C)C,-0.24
CC(C)CCC(C)O,-1.38
CCCCCCCCC(C)=O,-3.31
NC(=O)NCc1ccccc1,-0.95
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,-2.97
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-5.65
CCNC(=O)C(C)OC(=O)Nc1ccccc1,-1.83
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,-3.08
Cc1cc(O)ccc1Cl,-1.57
CC(=O)Nc1ccccc1[N+](=O)[O-],-1.91
CC(C)(C)C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,-4.58
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,-3.68
N=C(N)NCC(=O)O,-1.51
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,-3.78
c1ccc2[nH]ncc2c1,-2.16
O=C1NC(=O)c2ccccc21,-2.61
S=C1NCCN1,-0.71
Cc1ccccc1Cl,-3.52
CC1CCC(O)CC1,-0.88
CC(C)(C(=O)O)C(C)(CC(=O)O)C(=O)O,-0.29
CC1=C(C(=O)Nc2ccccc2)CCCO1,-2.56
CC1(C)C2CCC1(C)C(O)C2,-2.32
OC1CC(O)C(O)C(O)C1O,-0.17
Cc1ccc(C)cc1,-2.77
Fc1cc(F)c(F)c(F)c1,-2.31
CN(C)c1ccccc1,-1.92
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,-3.88
Clc1ccc(Cl)cc1,-3.27
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,-2.96
CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,-3.8
Cc1ncnc2nccnc12,-0.47
O=c1ccc2ccccc2[nH]1,-2.14
CCC1(C(C)C)C(=O)NC(=O)NC1=O,-2.21
O=C(O)COc1ccccc1Cl,-2.16
CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,-5.27
Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,-7.16
O=C(c1ccccc1)C(O)c1ccccc1,-2.85
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-6.9
CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,-4.11
C=CC(=O)CCC,-0.83
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,-4.92
CN1CCOCC1,1.0
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,-3.68
CCOc1ccc(NC(C)=O)cc1,-2.37
CCCOC(=O)c1cc(O)c(O)c(O)c1,-1.78
C=C(C)C1CC=C(C)C(=O)C1,-2.06
Oc1cccc2ccccc12,-2.22
CCc1ccc2ccccc2c1,-4.29
CCCCCCCCOC(=O)c1ccc(N)cc1,-5.4
CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,-3.43
OC1COC(O)C(O)C1O,0.39
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,-2.91
CC(C)Cc1ccc(C(C)C(=O)NO)cc1,-3.04
CC12CCC(C1)C(C)(C)C2=O,-1.85
C=CC(=O)OC,-0.22
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,-2.06
O=C(O)CCI,-0.43
Clc1cccc(Cl)c1,-3.04
FC(F)(Cl)C(F)(F)Cl,-3.12
CCCCCOC(C)=O,-1.89
O=C(O)C(CO)c1ccccc1,-0.93
C=CC#N,0.15
Clc1ccc(Cl)c(-c2c(Cl)cccc2Cl)c1,-6.8
O=C(NC(=O)c1ccccc1)c1ccccc1,-2.27
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,-4.49
BrCBr,-1.17
O=C1OC(=O)c2ccccc21,-1.39
CCC(C)c1ccccc1,-3.89
CC(C)N(C(=O)SC/C(Cl)=C/Cl)C(C)C,-4.08
BrC1CCCCC1,-2.3
CCCC(O)CCC,-1.4
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,-5.4
O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,-5.46
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,-6.02
ClCCl,-0.63
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,-5.09
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,-7.33
O=C(O)c1ccccc1O,-1.82
ClCCBr,-1.32
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1,-7.25
CCN(CC)c1ccccc1,-3.03
CCCC=O,-0.01
COP(=S)(OC)Oc1ccc(SC)c(C)c1,-4.57
O=C(O)c1ccc([N+](=O)[O-])cc1,-2.8
O=Cc1ccccc1O,-0.86
CC(C)CC(C)O,-0.8
CCCC(=O)O,-0.19
CCc1ccccc1C,-3.21
c1ccc2c(c1)-c1cccc3cccc-2c13,-6.0
Cc1ccccc1O,-0.62
Cc1nc2ccccc2[nH]1,-1.96
Cc1ccc(S(N)(=O)=O)cc1,-1.74
Cc1ccc(C)nc1,0.4
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,-3.82
CCC(C)(O)C(C)(C)C,-1.27
CCC(C)=O,0.52
NNC(=O)c1ccncc1,0.01
CCCCC(C)(O)CC,-1.6
CCSC(=O)N(CC)C1CCCCC1,-3.4
CCOP(=O)(OCC)OCC,0.43
Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,-8.65
CCCC(C)(O)CC,-1.0
CNCCCN1c2ccccc2CCc2ccccc21,-3.66
c1cc(-c2ccncc2)ccn1,-1.54
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-4.28
CCC(Cl)CC,-2.63
Clc1ccccc1-c1c(Cl)cc(Cl)c(Cl)c1Cl,-7.43
Nc1ccc(S(N)(=O)=O)cc1,-1.36
CCC(C)CO,-0.47
CCI,-1.6
O=C(O)C(O)(c1ccccc1)c1ccccc1,-2.21
ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,-6.29
Cc1cc(=O)[nH]c(=S)[nH]1,-2.43
Cc1cc(=O)[nH]c(=O)[nH]1,-1.26
CCCCC=O,-0.85
CC(Cl)C(C)(C)Cl,-2.69
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,-5.69
Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,-3.68
ClCC(Cl)CCl,-1.92
Clc1ccc(-c2ccccc2)cc1,-5.2
ClCCOCCCl,-1.12
C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,-3.9
c1ccnnc1,1.1
C1=Cc2cccc3cccc1c23,-3.96
CCCOC,-0.39
COc1ncnc2nccnc12,-1.11
Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,-1.95
CON(C)C(=O)Nc1ccc(Cl)cc1,-2.57
Oc1cccnc1,-0.46
Oc1ccccc1-c1ccccc1,-2.39
CCCCOC(=O)c1ccccc1,-3.48
c1ccoc1,-0.82
CCNc1nc(Cl)nc(NCC)n1,-4.55
Cc1ccccc1N,-0.85
Clc1cccc(C(Cl)(Cl)Cl)n1,-3.76
NC(=S)Nc1ccccc1,-1.77
CC1=CC(=O)c2ccccc2C1=O,-3.03
CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,-3.96
Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,-2.82
O=C(O)C(=O)O,0.38
CCCCCCc1ccccc1,-5.21
O=C(O)Cn1c(=O)sc2cccc(Cl)c21,-2.61
CCCNCCC,-0.46
Nc1cc2c3ccccc3ccc2c2ccccc12,-6.2
CCC1(CC)C(=O)NC(=O)N(C)C1=O,-2.23
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-5.37
CC(C)c1ccc(NC(=O)N(C)C)cc1,-3.54
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-4.4
COC(=O)c1ccccc1,-1.85
CC(=O)CC1CCCCN1,-0.45
CN1CSC(=S)N(C)C1,-2.13
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1,-7.91
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-5.51
CC(C)(C)C(C)(C)O,-0.72
Nc1ccc([N+](=O)[O-])cc1,-2.37
CC(C)CCl,-2.0
c1ccsc1,-1.45
Clc1ccc(-c2ccccc2Cl)cc1Cl,-6.29
CN1c2ccccc2Sc2ccc(CC(=O)O)cc21,-3.94
Clc1ccc(Cl)c(Cl)c1,-3.59
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,-4.08
O=[N+]([O-])c1ccc(/C=N\O)o1,-2.19
CC(=O)OC(C)C,-0.55
c1ccc2c(c1)CCN2,-1.04
CN(C)C(=O)N(C)C,0.94
CC(=O)c1ccc(N)cc1,-1.61
Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,-8.6
Nc1cc[nH]c(=O)n1,-1.14
CSc1ncc2nccnc2n1,-1.76
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,-7.68
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,-3.11
Cc1ccsc1,-2.39
OC1CCN2C1=Nc1ccccc1C2O,-2.07
CC(=O)c1cccc(N)c1,-1.28
CC(O)C(C)(C)C,-0.62
CC(=O)OC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1,-4.46
C=CCCCCCC,-4.44
O=[N+]([O-])c1cccc(O)c1,-1.01
CCC1CN2CCC1CC2C(O)c1ccnc2ccccc12,-2.63
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,-3.36
CCC1CCCCC1,-4.25
CCCCC(CC)CO,-2.11
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,-3.05
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,-1.52
