smiles,LogS
CCOC(=O)CC,-0.66
C#CCCCCCC,-3.66
ClC(Cl)(Cl)C(Cl)(Cl)Cl,-3.67
C=CCC(C)C,-3.24
CCCCCCCCOC(N)=O,-3.3
CCCCN(CC)C(=O)SCCC,-3.35
CCC(O)C(C)C,-0.7
CCCCCCCC(=O)OCC,-3.39
CCC(C)C(C)O,-0.72
CCCOC(C)=O,-0.72
CC(C)(C)C(C)(C)O,-0.72
CCCC(C)C,-3.74
C=CC(=O)OCC,-0.74
CCCCCCCCCCC(=O)O,-3.55
NC(=O)CC(N)C(=O)O,-0.74
CCOCCOCC,-0.77
CCCCCCBr,-3.81
CCC(C)CC,-3.68
CCCC(O)CC,-0.8
C=C(C)C(=O)OC,-0.8
CC(C)(C)COC(N)=O,-0.8
CCOC(=O)CC(=O)OCC,-0.82
CCSC(=O)N(CC(C)C)CC(C)C,-3.68
CCCC(=O)OC,-0.82
C=CCSS(=O)CC=C,-0.83
C=CC(=O)CCC,-0.83
CCCCC=O,-0.85
CN(N=O)C(N)=O,-0.85
C=COCC,-0.85
CCCCCCCCC(=O)OCC,-3.8
CCC(O)(CC)CC,-0.85
CC(C)N(C(=O)SC/C(Cl)=C/Cl)C(C)C,-4.08
C/C=C\CCCC,-3.82
CCCCCCCCCC(=O)OCC,-4.1
CCCC(C(C)=O)C(C)=O,-0.88
ClCBr,-0.89
CCCCCC,-3.84
CC(=O)NC(N)=O,-0.9
CN(C)C(=S)SSC(=S)N(C)C,-3.9
CC(C)CC(C)(C)O,-0.92
CCOC(=O)CCC(=O)OCC,-0.96
C/C=C\CC#N,-0.96
CCCCCCCCl,-3.99
CCCCOC,-0.99
CI,-1.0
CCCC(C)(O)CC,-1.0
CCOP(=S)(OCC)SCSCC,-4.11
CCCCC(C)(C)O,-1.08
CCBr,-1.09
CC(C)OC(C)C,-1.1
ClC(Cl)=CC(Cl)=C(Cl)Cl,-4.23
CCOP(=S)(OCC)SCCSCC,-4.23
C#CCCCCCCC,-4.24
CC(C)CCCO,-1.14
CC(C)CC(C)C,-4.26
O=S(CCCl)CCCl,-1.16
CCC(CC)CO,-1.17
ClC(Cl)Cl,-1.17
CCCCCCCCCCCCCCC(=O)O,-4.31
CCCCCCCBr,-4.43
C=CC(=O)OCC(C)C,-1.21
CC(C)C(O)C(C)C,-1.22
CCCCOC(C)=O,-1.24
CCCCCCO,-1.24
CCC(C)(O)C(C)(C)C,-1.27
CCCC(=O)OCC,-1.28
CC(Cl)Cl,-1.29
C=CCCCCCC,-4.44
CCCCCC=O,-1.3
ClCCBr,-1.32
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,-4.88
CC(=O)CCC(C)C,-1.33
CCCCC(=O)OC,-1.36
N=C(N)N[N+](=O)[O-],-1.37
CCCCCCC,-4.53
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,-4.91
CC(C)CCC(C)O,-1.38
CCCC(O)CCC,-1.4
CCCCCCCCCCCC(=O)O,-4.62
CCCCCC(C)=O,-1.42
CCCCCCCCCC(=O)OC,-4.63
CCCCNCCCC,-1.44
CCCCCCCCCCCCO,-4.67
CCCCCCCCCCCC(=O)OC,-4.69
CCCCl,-1.47
ClCC(Cl)Cl,-1.48
O=S(=O)(CCCl)CCCl,-1.5
N=C(N)NCC(=O)O,-1.51
CCCC(C)(C)CO,-1.52
CCCCCCCI,-4.81
CCCCCCCCCCCCCCCC(=O)O,-6.81
CCN(CC)C(=S)SSC(=S)N(CC)CC,-4.86
CC(C)(C)CCCO,-1.55
CCCCCCCCCCCCCCCCO,-7.26
CCCCCC(C)O,-1.55
CCCCC(=O)CC(C)=O,-1.56
C=CCCCCCCC,-5.05
CCCCCCCCBr,-5.06
CC(Cl)CCl,-1.6
CC(=O)CC(=O)CC(C)C,-1.6
CCCCSP(=O)(SCCCC)SCCCC,-5.14
CC(C)CC(C)CO,-1.6
COC(C)(C)CCCC(C)C/C=C\C(C)=C\C(=O)OC(C)C,-5.19
CNC(=O)O/N=C(/CSC)C(C)(C)C,-1.62
C=CCN(CC=C)C(=O)C(Cl)Cl,-1.62
ClCCCCl,-1.62
CCCOCCC,-1.62
CCCCCCCC,-5.24
C=C(Cl)Cl,-1.64
CCCC(C)(COC(N)=O)COC(N)=O,-1.67
CCCCCCCCCCCCCC(=O)O,-5.33
BrCCBr,-1.68
CCCCCCC=O,-1.7
FC(F)(F)C(Cl)Br,-1.71
CCCCCC(C)(C)O,-1.72
CCCCC(C)C(C)O,-1.72
CCCBr,-1.73
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.54
ClC(Cl)C(Cl)Cl,-1.74
CCCCC(=O)OCC,-1.75
CCCCCCCCCCCCCCCCCC(=O)O,-5.68
C/C=C\C=C/C(=O)O,-1.77
CCCCCCCCCCCCCCO,-6.05
CCCCCCCO,-1.81
CCCCOCCCC,-1.85
CCCC(CCC)C(=O)O,-1.86
CCCCCOC(C)=O,-1.89
O=C(O)CCCCCCCC(=O)O,-1.89
ClC(Br)Br,-1.9
BrC(Br)Br,-1.91
CCCOC(=O)CCC,-1.92
CCCCCCOC(N)=O,-1.92
CC(=O)OCCC(C)C,-1.92
CCC(C)Cl,-1.96
CC(Cl)(Cl)Cl,-2.0
CCCCCl,-2.03
CCCCCCC(C)=O,-2.05
CC(C)I,-2.09
C=CCC=C,-2.09
CCCCCCC(C)O,-2.09
CCCCC(CC)CO,-2.11
CNC(N)=O,1.13
NC(N)=O,0.96
C=CC(N)=O,0.96
CN(C)C(=O)N(C)C,0.94
CN(C)C,0.84
OCC(O)C(O)CO,0.7
COC(C)=O,0.52
ClCC(Cl)(Cl)Cl,-2.18
O=C(O)CC(O)(CC(=O)O)C(=O)O,0.51
CCOP(=O)(OCC)OCC,0.43
CCC(C)O,0.43
O=C(O)C(=O)O,0.38
NC(N)=S,0.32
CC(O)C(F)(F)F,0.3
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],-2.22
C=C(C)C(=O)O,0.01
CCCCO,0.0
NC(=O)CCl,-0.02
CCOC(C)=O,-0.04
COC(C)C,-0.06
OC(CCl)CCl,-0.11
CCC(=O)OC,-0.14
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,-0.22
CCCI,-2.29
CCCCCCCC(=O)O,-2.3
COC(C)(C)C,-0.24
ClC(Cl)(Cl)Cl,-2.31
CC(C)(C)CO,-0.4
CC(C)C(C)(C)O,-0.41
CCCCOCCO,-0.42
CCOC(C)OCC,-0.43
O=C(O)CCI,-0.43
CCCNCCC,-0.46
CCC(C)CO,-0.47
CCCC(C)(C)O,-0.49
CCCCCCCC=O,-2.36
C#CCCCC,-2.36
CC(C)CCO,-0.52
CC(=O)OC(C)C,-0.55
CCOC(C)C,-0.55
CCS,-0.6
CCCCBr,-2.37
CCCCCO,-0.6
ClCC(Br)CBr,-2.38
CC(C)[N+](=O)[O-],-0.62
CCC[N+](=O)[O-],-0.8
CC(C)CC(C)O,-0.8
CCCCC(C)=O,-0.8
CCC(CC)C(=O)O,-0.81
CCCC(Cl)Cl,-2.4
O=C(O)CCCCC(=O)O,-0.82
CCC(C)(O)C(C)C,-0.85
CC(C)CBr,-2.43
CCC(C)C(C)(C)O,-0.89
CCCCC(C)O,-0.89
CCN(N=O)C(N)=O,-0.96
CCCCCCCCN,-2.75
CCC(C)(C)CO,-1.04
ClCCCl,-1.06
CCCCCC(=O)O,-1.06
CCCCCCN,-1.1
C/C=C\CC,-2.54
CCCC(C)CO,-1.11
ClCCOCCCl,-1.12
CCC(O)C(C)(C)C,-1.15
BrCBr,-1.17
CCCCCCCC(C)=O,-2.58
ClC(Cl)C(Cl)(Cl)Cl,-2.6
CCCC(=O)CCC,-1.3
Cl/C=C\Cl,-1.3
Br/C=C\Br,-1.32
CCCCCCCOC(N)=O,-2.62
CCCOC(C)C,-1.34
C=CCCl,-1.36
CCCC(C)Cl,-2.63
CC(C)Cl,-1.41
C=CCCC=C,-2.68
C=CCCC,-2.68
CC(=O)CC(C)C,-1.42
CCNC(=S)NCC,-1.46
CC(Cl)C(C)(C)Cl,-2.69
CC(Cl)C(C)Cl,-2.7
CCCCCOC(N)=O,-1.47
NCCCCCCCCCCC(=O)O,-2.7
CCCCCCC(=O)OCC,-2.71
CCCCC(O)CC,-1.47
C=CCBr,-1.5
ClC(Cl)Br,-1.54
CCCCCCl,-2.73
CC(C)Br,-1.59
CCCCCCCCC(=O)O,-2.75
CCI,-1.6
CCCCC(C)(O)CC,-1.6
CC(=O)CC(=O)C(C)(C)C,-1.63
C#CCCC,-1.64
CCCCC(CC)CN,-1.71
CCCCCCCN,-1.85
ClCCCBr,-1.85
C=CC=C,-1.87
CC(C)CCBr,-2.89
C=CCc1ccc(OC)cc1,-2.92
NC(=O)c1ccccc1C(N)=O,-2.92
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,-2.93
COc1ccccc1O,-1.96
Fc1ccc(F)cc1,-1.97
CCOC(=O)/C=C\c1ccccc1,-3.0
CCC(=O)Nc1ccc(Cl)c(Cl)c1,-3.0
N=C(N)NS(=O)(=O)c1ccc(N)cc1,-1.99
Fc1cccc(F)c1,-2.0
COc1cc(C(=O)O)ccc1O,-2.05
CCN(CC)c1ccccc1,-3.03
CC(C)Cc1ccc(C(C)C(=O)NO)cc1,-3.04
CCCCNC(=O)NS(=O)(=O)c1ccccc1,-3.05
Clc1ccccc1Cl,-3.05
Oc1cccc(O)c1,0.81
O=C(O)c1ccccc1Cl,-1.89
CCSCc1ccccc1OC(=O)NC,-2.09
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,-2.11
Oc1ccccc1O,0.62
CCc1ccc(C)cc1,-3.11
Oc1cc(Cl)c(Cl)cc1Cl,-2.21
C=CCOC(=O)c1ccccc1C(=O)OCC=C,-3.13
C/C=C\c1ccc(OC)cc1,-3.13
Fc1ccc(I)cc1,-3.13
O=C(O)COc1ccc(Cl)cc1,-2.29
Cc1ccccc1[N+](=O)[O-],-2.33
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,-3.18
CCOc1ccccc1,-2.33
CNC(=O)Oc1cccc(/N=C\N(C)C)c1,-2.34
Cc1cccc(C)c1C,-3.2
Clc1cccc(Br)c1,-3.21
CCc1ccccc1C,-3.21
CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.36
Nc1ccc([N+](=O)[O-])cc1,-2.37
Fc1cc(F)c(F)cc1F,-2.38
Nc1ccc(Cl)c(Cl)c1,-3.24
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,-3.24
NNc1ccccc1,0.07
CC(=O)Nc1ccc(I)cc1,-3.25
CCc1cccc(CC)c1N(COC)C(=O)CCl,-3.26
CCCCCOC(=O)c1ccc(N)cc1,-3.26
COC(=O)c1cc(Cl)cc(N)c1Cl,-3.26
Oc1ccccc1,0.0
CCCCCNCCOC(=O)c1ccc(N)cc1,-3.27
O=C(O)c1cccc(I)c1,-3.27
CC(C)c1ccccc1,-3.27
Cc1ccc([N+](=O)[O-])cc1,-2.49
Brc1ccccc1,-2.55
CON(C)C(=O)Nc1ccc(Cl)cc1,-2.57
O=C(O)c1cc(I)cc(I)c1O,-3.31
O=C(O)c1ccc(Cl)cc1,-3.31
NC(Cc1ccc(O)cc1)C(=O)O,-2.57
Cc1ccc(C)c(C)c1,-3.31
CCCCCCc1ccc(O)cc1O,-2.59
N#Cc1cc(Br)c(O)c(Br)c1,-3.33
Cc1ccc(C(=O)O)cc1,-2.6
CCCOC(=O)c1ccccc1,-2.67
CCCc1ccccc1,-3.37
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,-3.39
CCc1ccccc1,-2.77
Cc1ccc(C)cc1,-2.77
Cc1cc(C)cc(C)c1,-3.4
OCc1ccccc1O,-0.29
Ic1ccccc1,-2.78
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,-3.43
O=C(O)c1ccc([N+](=O)[O-])cc1,-2.8
Nc1ccc(N)cc1,-0.38
C=Cc1ccccc1,-2.82
CCCCOC(=O)c1ccccc1,-3.48
OCc1ccccc1,-0.4
Brc1ccccc1Br,-3.5
Nc1ccccc1N,-0.42
CNC(C)C(O)c1ccccc1,-0.42
Cc1cc(Cl)ccc1/N=C\N(C)C,-2.86
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.52
Cc1cccc(Br)c1,-3.52
Cc1ccccc1Cl,-3.52
CNc1ccccc1C(=O)O,-2.88
NCC(O)c1ccccc1,-0.48
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,-2.96
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,-3.03
Clc1cccc(Cl)c1,-3.04
Clc1ccc(Cl)c(Cl)c1,-3.59
CC(=O)Nc1ccc(Br)cc1,-3.08
Cc1ccc(Cl)cc1,-3.08
O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,-3.08
N#Cc1cc(I)c(O)c(I)c1,-3.61
CC(C)CCOC(=O)c1ccccc1O,-3.16
Cc1ccc(Br)cc1,-3.19
Clc1ccc(Br)cc1,-3.63
Clc1ccccc1Br,-3.19
Clc1ccc(Cl)cc1,-3.27
Cc1cccc(O)c1,-0.68
O=CNc1ccccc1,-0.68
Oc1ccc(Cl)cc1,-0.7
Oc1cccc(Cl)c1,-0.7
Cc1ccc(O)cc1,-0.7
O=C(O)CCCOc1ccc(Cl)cc1Cl,-3.67
OCCOc1ccccc1,-0.71
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,-3.38
CC(C)OC(=O)Nc1cccc(Cl)c1,-3.38
Nc1ccccc1O,-0.72
OCCN(CCO)c1ccccc1,-0.73
CCc1ccc(CC)cc1,-3.75
O=[N+]([O-])c1ccc(O)cc1,-0.74
ONc1ccccc1,-0.74
COC(=O)C(Cl)Cc1ccc(Cl)cc1,-3.77
Brc1cccc(Br)c1,-3.54
CC(C)c1ccc(NC(=O)N(C)C)cc1,-3.54
CC(C)(C)c1ccccc1,-3.66
Nc1ccc(O)cc1,-0.8
CCCCOc1ccc(C(=O)OCCN(CC)CC)cc1,-3.84
CCC(C)c1ccccc1,-3.89
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,-3.68
CCCCCCOC(=O)c1ccc(N)cc1,-3.95
Cc1ccc(C(C)C)cc1,-3.77
CC(C)Cc1ccc(C(C)C(=O)O)cc1,-3.99
Cc1cccc(N)c1,-0.85
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,-4.02
O=Cc1ccccc1O,-0.86
O=C(O)Cc1ccccc1,-0.89
CC(C)Cc1ccccc1,-4.12
C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,-3.9
CC(O)c1ccccc1,-0.92
CCC(C)(C)c1ccccc1,-4.15
NC(=O)c1ccccc1,-0.96
O=Cc1ccc(O)cc1,-0.96
Cc1cc(C)c(C)c(C)c1C,-4.0
CC(=O)Nc1ccc(N)cc1,-0.98
Clc1cccc(Cl)c1Cl,-4.0
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,-4.04
CCCCc1ccccc1,-4.06
Brc1ccc(Br)cc1,-4.07
CC(=O)Nc1ccc(O)cc1,-1.03
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,-4.19
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,-4.2
Oc1ccc(Br)cc1,-1.09
O=C(O)COc1ccccc1,-1.1
CNC(=O)Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1,-4.24
NCCc1ccc(O)cc1,-1.12
N#Cc1c(Cl)cccc1Cl,-4.24
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-4.28
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,-4.31
Cc1ccc(O)c(C)c1,-1.19
O=Cc1ccccc1,-1.19
Cc1ccc(CO)cc1,-1.2
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,-1.22
CC(=O)Oc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],-4.47
Clc1cc(Cl)cc(Cl)c1,-4.48
CC(=O)NS(=O)(=O)c1ccc(N)cc1,-1.23
O=C(Nc1cccc(Cl)c1)OCC#CCCl,-4.37
COP(=S)(OC)Oc1ccc(SC)c(C)c1,-4.57
CCCCOC(=O)c1ccccc1C(=O)OCCCC,-4.4
CC(=O)c1ccccc1,-1.28
CC(=O)c1cccc(N)c1,-1.28
COc1ccc(NC(C)=O)cc1,-1.3
CC(=O)Nc1ccccc1,-1.33
Brc1ccc(Br)c(Br)c1,-4.5
CCc1ccccc1O,-1.36
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],-5.16
Nc1cccc(Cl)c1,-1.37
OCCCc1ccccc1,-1.38
Clc1ccc(Cl)c(Cl)c1Cl,-4.57
CCCCCCCOC(=O)c1ccc(N)cc1,-4.6
Cc1cc(C)cc(O)c1,-1.4
CCN(CC)CCOC(=O)c1ccc(N)cc1,-1.4
CC(=O)Nc1ccccc1Cl,-1.4
CCCCCCc1ccccc1,-5.21
O=C(O)CCc1ccccc1,-1.41
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,-5.64
Clc1cc(Cl)c(Cl)c(Cl)c1,-4.63
Cc1cccc(O)c1C,-1.43
CCCCCc1ccccc1,-4.64
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,-4.66
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-5.68
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,-5.74
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-6.09
COc1ccc(C=O)cc1,-1.49
Nc1ccccc1C(=O)O,-1.52
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.77
NCc1ccccc1,-1.53
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-6.96
Cc1ccc(C)c(O)c1,-1.54
O=C(O)c1ccccc1,-1.55
Oc1ccc(Cl)cc1Cl,-1.55
C=CCc1ccc(O)c(OC)c1,-1.56
Cc1cc(O)ccc1Cl,-1.57
CC(=O)Nc1ccc(C=O)cc1,-1.58
COC(=O)c1ccc(N)cc1,-1.59
Brc1cccc(Br)c1Br,-5.04
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,-1.6
O=C(O)c1ccccc1C(F)(F)F,-1.6
CN(C)C(=O)Nc1ccccc1,-1.6
CC(=O)Nc1ccc(S(N)(=O)=O)cc1,-1.61
c1ccccc1,-1.64
Nc1ccc(Cl)cc1,-1.66
O=C(O)c1cccc([N+](=O)[O-])c1,-1.68
CCCCCCCCOC(=O)c1ccc(N)cc1,-5.4
COc1c(Cl)ccc(Cl)c1C(=O)O,-1.7
CCNc1ccccc1,-1.7
CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],-5.47
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-5.53
O=[N+]([O-])c1ccccc1O,-1.74
CC(C)(C)c1ccc(O)cc1,-2.41
Cc1ccc(S(N)(=O)=O)cc1,-1.74
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-5.65
NC(=O)c1ccccc1O,-1.76
CCN(CC)CC(=O)Nc1c(C)cccc1C,-1.76
NC(=S)Nc1ccccc1,-1.77
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-5.72
COC(=O)c1ccc(O)cc1,-1.78
CCCOC(=O)c1cc(O)c(O)c(O)c1,-1.78
CC(=O)Nc1ccc(F)cc1,-1.78
O=[N+]([O-])c1ccccc1,-1.8
CNC(=O)Oc1cccc(C)c1,-1.8
Fc1ccccc1,-1.8
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-5.82
O=C(O)c1ccccc1O,-1.82
CCC(=O)c1ccccc1,-1.83
COc1ccccc1,-1.85
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,-6.62
CC(=O)Nc1ccc(OC(C)=O)cc1,-1.91
COc1ccc(C=O)c(C(=O)O)c1OC,-1.92
CN(C)c1ccccc1,-1.92
CCC(=O)Nc1ccccc1,-1.92
COc1ccccc1[N+](=O)[O-],-1.96
Nc1ccccc1[N+](=O)[O-],-1.96
Cc1ccccc1S(N)(=O)=O,-2.02
CNC(=O)Oc1ccccc1OC(C)C,-2.05
C=C(C(=O)O)c1ccccc1,-2.06
Cc1ccccc1C(=O)O,-2.06
Cc1ccc(C(C)C)cc1O,-2.08
CC(=O)Nc1cccc(C)c1,-2.09
OCc1c(Cl)cccc1Cl,-2.1
O=C(O)c1ccccc1C(=O)O,-2.11
Sc1ccccc1,-2.12
Cc1cccc(C(=O)O)c1,-2.14
O=C(O)COc1ccccc1Cl,-2.16
CCOc1ccc(NC(N)=O)cc1,-2.17
CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,-2.18
Nc1cccc([N+](=O)[O-])c1,-2.19
Cc1ccccc1,-2.21
Cc1ccc(C(C)C)c(O)c1,-2.22
CC(Oc1ccccc1Cl)C(=O)O,-2.22
Cc1cc(Cl)ccc1OCC(=O)O,-2.23
CC(=O)Nc1ccccc1O,-2.24
Oc1ccc(O)cc1,-0.17
NC(=O)OCc1ccccc1,-0.35
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,-2.3
Fc1cc(F)c(F)c(F)c1,-2.31
CCOC(=O)c1ccccc1,-2.32
Nc1ccc(C(=O)O)cc1,-0.4
Nc1ccccc1,-0.41
CCCOC(=O)c1ccc(N)cc1,-2.33
NNC(=O)Nc1ccccc1,-2.33
COC(=O)c1ccccc1O,-2.34
Oc1c(Cl)cc(Cl)cc1Cl,-2.34
CCc1cccc(CC)c1N,-2.35
CCOC(=O)c1ccccc1C(=O)OCC,-2.35
CCOC(=O)c1ccc(O)cc1,-2.35
CCOc1ccc(NC(C)=O)cc1,-2.37
Clc1ccccc1,-2.38
Cc1ccccc1O,-0.62
N#Cc1ccccc1C#N,-2.38
OCCc1ccccc1,-0.74
ClCc1ccccc1,-2.39
CSc1ccccc1,-2.39
COC(=O)c1ccc(OC)cc1,-2.41
COc1ccc([N+](=O)[O-])cc1,-2.41
Cc1ccccc1N,-0.85
O=C(O)C(CO)c1ccccc1,-0.93
Cc1cccc([N+](=O)[O-])c1,-2.44
NC(=O)NCc1ccccc1,-0.95
CC(=O)N(C)c1ccccc1,-0.95
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,-2.45
Nc1cc(Cl)cc(C(=O)O)c1Cl,-2.47
N#Cc1ccccc1,-1.0
O=C(O)/C=C\c1ccccc1,-2.48
CC(C)N(C(=O)CCl)c1ccccc1,-2.48
O=C(O)COc1ccc(Cl)cc1Cl,-2.51
O=[N+]([O-])c1cccc(O)c1,-1.01
Oc1ccccc1Cl,-1.06
COc1cc(Cl)c(Cl)cc1O,-2.53
Fc1ccc(CCl)cc1,-2.54
O=C(O)c1cc(O)c(O)c(O)c1,-1.16
Cc1cc(Cl)ccc1OC(C)C(=O)O,-2.55
Cc1ccc(N)cc1,-1.21
COC(=O)c1cc(O)c(O)c(O)c1,-1.24
O=C(O)c1cccc(Cl)c1,-2.59
CNc1ccccc1,-1.28
Cc1cccc(C)c1O,-1.31
CCC(=O)c1ccc(N)cc1,-2.63
Nc1ccc(S(N)(=O)=O)cc1,-1.36
Cc1ccc(O)cc1C,-1.41
O=C(O)c1ccc(O)cc1,-1.41
CC(=O)Nc1ccc([N+](=O)[O-])cc1,-2.69
Nc1cccc(C(F)(F)F)c1,-1.47
CCOc1ccc(C(=O)OCCN(CC)CC)cc1,-2.71
CCCCOC(=O)c1ccc(O)cc1,-2.72
O=C(O)c1ccccc1I,-2.73
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,-2.73
Nc1ccccc1Cl,-1.52
NS(=O)(=O)c1ccccc1,-1.56
NC(Cc1ccc(O)c(O)c1)C(=O)O,-1.6
CC(=O)c1ccc(N)cc1,-1.61
Cc1cc(O)cc(C)c1Cl,-2.8
Cc1ccccc1C,-2.8
COC(=O)NS(=O)(=O)c1ccc(N)cc1,-1.66
COC(=O)c1ccccc1C(=O)OC,-1.66
Cc1cccc(C)c1,-2.82
O=C(O)CNC(=O)c1ccccc1,-1.68
CCNC(=O)C(C)OC(=O)Nc1ccccc1,-1.83
