smiles,LogS
O=C(Nc1ccccc1)Nc1ccccc1,-3.15
CN1CCCC1=O,1.0
O=C1CCCN1,1.07
O=C(O)C(O)(c1ccccc1)c1ccccc1,-2.21
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,-6.51
CN(C)C(=O)C(c1ccccc1)c1ccccc1,-2.98
Nc1ccc(Cc2ccc(N)cc2)cc1,-2.3
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-4.53
c1ccc(Cc2ccccc2)cc1,-4.17
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,-7.2
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,-3.95
O=C(O)C(c1ccccc1)c1ccccc1,-3.22
Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,-6.62
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,-6.89
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,-2.82
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,-4.93
OC(c1ccccc1)c1ccccc1,-2.55
c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,-8.66
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-0.48
Cn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O,-2.82
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,-3.37
CC(=O)Nc1nnc(S(N)(=O)=O)s1,-2.36
Nc1cc[nH]c(=O)n1,-1.14
c1ccc2c(c1)-c1cccc3cccc-2c13,-6.0
C1CCN2CC3CC(CN4CCCCC34)C2C1,-1.89
O=C1C=CC(O)(c2cc(O)ccc2O)C=C1,-1.73
c1ccc(Nc2ccccc2)cc1,-3.51
O=NN(c1ccccc1)c1ccccc1,-3.75
Cc1cccc(Nc2ccccc2C(=O)O)c1C,-3.78
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,-4.36
OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,-1.84
O=c1oc(-c2ccccc2)nc2ccccc12,-4.61
CN1C2CCC1C(C(=O)O)C(O)C2,-0.02
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,-3.89
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,-4.61
CC1CCCCC1NC(=O)Nc1ccccc1,-4.11
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,-3.05
O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,-5.46
c1ccc(Oc2ccccc2)cc1,-3.96
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,-4.16
NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,-5.22
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,-4.46
Cc1cccc(Oc2cccc(C)c2)c1,-4.85
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,-4.89
S=c1cnc2cncnc2[nH]1,-2.71
C1CCNC1,1.15
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,-5.69
c1cc(-c2ccncc2)ccn1,-1.54
Cn1ccccc1=O,0.96
O=c1cc[nH]c(=O)[nH]1,-1.48
Cc1c[nH]c(=O)[nH]c1=O,-1.52
Cn1ccc(=O)[nH]c1=O,-0.8
Cc1cc(=O)[nH]c(=O)[nH]1,-1.26
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,-1.93
O=c1[nH]cc(F)c(=O)[nH]1,-1.07
Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,-2.48
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,-3.28
Nc1nccs1,-0.36
Cc1cc(O)ccc1OP(=O)(Oc1cc(O)ccc1C)Oc1c(C)cccc1O,-6.7
O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,-2.63
C1=Cc2cccc3cccc1c23,-3.96
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,-8.8
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,-4.62
c1ccc(C2CO2)cc1,-1.6
c1ccc2[nH]ncc2c1,-2.16
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-4.15
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-4.52
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-4.16
CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-4.7
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-4.4
c1ccc2ocnc2c1,-1.16
CNC(=O)Oc1ccccc1C1OCCO1,-1.57
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,-3.71
CN1CSC(=S)N(C)C1,-2.13
CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,-4.28
COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3,-4.11
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,-3.14
Cc1cccc(C)c1NC(=O)C1CCCCN1C,-1.55
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,-6.29
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,-5.24
CC12CC(=O)C3C(CCC4=CC(=O)CCC43C)C1CCC2=O,-3.48
OC1CCN2C1=Nc1ccccc1C2O,-2.07
O=C1NCCN1c1ncc([N+](=O)[O-])s1,-3.22
S=c1[nH]cnc2nccnc12,-2.77
CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,-4.74
O=C(NC(=O)c1ccccc1)c1ccccc1,-2.27
CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,-3.69
c1cc2ccc3cccc4ccc(c1)c2c34,-6.19
CCC1(C2=CC3CCC(C2)C3)C(=O)NC(=O)NC1=O,-2.64
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,-3.62
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,-3.81
Sc1nc2ccccc2s1,-3.18
c1ccc2scnc2c1,-1.5
Ic1[nH]c(I)c(I)c1I,-3.46
c1cc[nH]c1,-0.17
CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,-7.32
