smiles,LogS
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-7.82
Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Cl)c1Cl,-7.92
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1Cl,-7.92
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-8.01
Nc1ccc(-c2ccc(N)cc2)cc1,-2.7
Clc1ccc(-c2ccccc2)cc1,-5.2
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,-8.56
Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,-8.6
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,-8.71
Clc1cccc(-c2cccc(Cl)c2)c1,-5.8
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,-8.94
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,-9.15
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,-9.16
Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-11.62
Clc1ccc(Cl)c(-c2ccccc2Cl)c1,-6.02
Clc1ccc(-c2ccc(Cl)cc2Cl)cc1,-6.21
Clc1ccc(Cl)c(-c2ccccc2)c1Cl,-6.29
Clc1ccc(-c2ccc(Cl)cc2Cl)c(Cl)c1,-6.51
Clc1cccc(-c2ccccc2)c1,-4.88
Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1,-7.0
Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,-7.16
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,-4.92
Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1Cl,-7.05
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1,-7.91
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-8.3
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,-4.3
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,-4.84
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,-2.82
O=C1C(Cl)=C(NC(=O)C(Cl)Cl)C(=O)c2ccccc21,-5.03
CC1=CC(=O)c2ccccc2C1=O,-3.03
O=C(Nc1ccccc1)c1ccccc1O,-3.59
O=C(Nc1ccccc1)c1ccccc1I,-4.21
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,-4.7
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,-3.79
CN(C)CCN(Cc1cccs1)c1ccccn1,-2.64
FC(F)(F)c1cccc(C(c2ccccc2)(c2ccccc2)n2cncn2)c1,-8.4
Cc1ccc(/N=C\N(C)/C=N\c2ccc(C)cc2C)c(C)c1,-5.47
CC12CCC(CC1)C(C)(C)O2,-1.64
COc1ccc2c(c1O)C13CCN(C)C1(C=CC(=O)C3)CC2,-1.87
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,-3.66
C=C(C)C1CC=C(C)C(=O)C1,-2.06
CC1=CC(=O)CC(C)(C)C1,-1.06
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,-0.85
Cc1occc1C(=O)Nc1ccccc1,-3.3
OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O,-1.23
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,-2.6
c1ccc2nc3ccccc3cc2c1,-3.67
Nc1cccc2nc3ccccc3cc12,-4.22
Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,-3.68
c1ccc2c(c1)oc1ccccc12,-4.6
C1=CCCC1,-2.1
C1CCOCC1,-0.03
OCC1(O)OCC(O)C(O)C1O,0.64
OC1COC(O)C(O)C1O,0.39
OCC1OC(O)C(O)C(O)C1O,0.74
COC(=O)C1C2C=CC(C2)C1C(=O)OC,-1.2
O=C1C=CC(=O)C=C1,-0.99
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,-5.35
CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,-5.27
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,-5.01
CN1c2ccccc2Sc2ccc(CC(=O)O)cc21,-3.94
COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,-4.22
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,-4.26
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,-5.3
CN(C)CCCN1c2ccccc2Sc2ccccc21,-4.3
O=C(O)C1C2CCC(O2)C1C(=O)O,-0.27
O=C1CNC(=O)N1,-0.4
NC(=O)NC1NC(=O)NC1=O,-1.6
CC1(C)C(=O)N(Cl)C(=O)N1Cl,-2.6
CCC1NC(=O)NC1=O,-0.06
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,-3.0
CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-1.94
CC(C)(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-3.74
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-2.41
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,-4.12
CC(=O)OC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1,-4.46
O=C(c1ccccc1)c1ccccc1,-3.12
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,-3.7
COC(=O)C1=CCCN(C)C1,0.81
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-6.9
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccccc1Cl,-6.36
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,-2.7
c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,-8.49
O=C1OC(=O)c2ccccc21,-1.39
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,-2.4
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,-3.59
CNC(=O)O/N=C1\C(Cl)C2CC(C#N)C1C2,-2.08
C1=CCCCC1,-2.59
CC1=CCCCC1,-3.27
C=C(C)C1CC=C(C)CC1,-4.0
