smiles,LogS
ClC(C(c1ccccc1Cl)c1ccc(cc1)Cl)Cl,-6.50519612
CN(CCOC(=O)C(c1ccccc1)c1ccccc1)C.Cl,-3.226164253
CC(OC(=O)C(c1ccc(cc1)Cl)(c1ccc(cc1)Cl)O)C,-4.5300002
C#CC(c1ccccc1)(c1ccc(cc1)Cl)OC(=O)N,-5.571722496
CC(OC(=O)[C@](c1cccc(c1)Cl)(c1ccc(cc1)Cl)O)C,-4.5300002
CCN(CCOC(=O)C(c1ccccc1)c1ccccc1)CC.Cl,-4.528174541
OC(=O)C(CC(=O)O)(CC(=O)O)O.CN(CCOc1ccccc1Cc1ccccc1)C,-3.536834169
OC(=O)C(c1ccccc1)c1ccccc1,-3.22
OCC(c1ccccc1)(c1ccccc1)COC(=O)NC,-3.212329159
CCC(=O)C(c1ccccc1)(c1ccccc1)CC(N(C)C)C,-3.805032086
CCC(=O)C(C(C[N+](C)(C)C)C)(c1ccccc1)c1ccccc1.[Cl-],-1.565444995
CCCCCCCC[N+](CCOC(=O)C(c1ccccc1)(c1ccccc1)O)(C)C.[Cl-],-3.803748016
CCC(=O)C(c1ccccc1)(c1ccccc1)CC([N+](C)(C)C)C.[Cl-],-1.565444995
CCOC(c1ccccc1)(c1ccccc1)C(=O)OCCN(C)C.Cl,-0.259930565
CN(CCOC(c1ccccc1)(c1ccccc1)C)C,-3.197128236
CC[N+](CCC(c1ccccc1)(c1ccccc1)C(=O)N)(C)C,-2.654537864
CC(OC(=O)C(c1ccc(cc1)Br)(c1ccc(cc1)Br)O)C,-4.9299998
CN(CCOc1ccccc1Cc1ccccc1)C,-2.912721655
CCC(=O)C(c1ccccc1)(c1ccccc1)CCC[NH+](C)C.[Cl-],-4.117360459
CC[N+](CCOC(=O)C(c1ccccc1)(c1ccccc1)O)(CC)C.[Cl-],-1.202638889
NC(=O)Oc1ccc(cc1)Cc1ccccc1,-3.776630866
CC[N+](CCCOC(=O)C(c1ccccc1)(c1ccccc1)O)(C)C.[Cl-],-1.202638889
CN(CCOC(c1ccccc1)c1ccccc1)C.Cl,-2.90520694
Clc1ccc(c(c1)Cl)Cc1cc(ccc1O)C(CC(C)(C)C)(C)C,-8.224437629
CCC(=O)C(C(C[NH+](C)C)C)(c1ccccc1)c1ccccc1.[Br-],-4.107171022
CC(C(c1ccccc1)(c1ccccc1)C#N)C[NH+](C)C.[Cl-],-3.756174262
Clc1cc(Cl)c(c(c1O)Cc1c(O)c(Cl)cc(c1Cl)Cl)Cl,-3.463347924
CC([NH2+]CCOC(c1ccccc1)c1ccccc1)C.[Cl-],-3.460196954
CC/C(=N\C(=O)C)/C(c1ccccc1)(c1ccccc1)CC(N(C)C)C.Cl,-6.212922206
CC/C(=N\C(=O)C)/C(c1ccccc1)(c1ccccc1)C(CN(C)C)C.Cl,-6.212922206
CC([NH+](C)C)CC(c1ccccc1)c1ccccc1.[Cl-],-3.741183036
CC[NH+](CCOC(=O)/C=C/C(c1ccccc1)c1ccccc1)CC.[Cl-],-4.868629328
CC(=O)C(c1ccccc1)c1ccccc1,-3.143237916
C[NH+](CCOC(c1c(C)cc(cc1C)C)c1ccccc1)C.[Cl-],-4.419812685
CC[N+](C(CC(c1ccccc1)c1ccccc1)C)(C)C.[Br-],-2.605664527
CC([N+](CCOC(=O)C(c1ccccc1)(c1ccccc1)O)(C)C)C.[Cl-],-1.141224588
NC(=O)C(c1ccccc1)c1ccccc1,-2.603839775
OCC(c1ccccc1)(c1ccccc1)COC(=O)NCC,-3.7342692
CCN(CCOC(c1ccccc1)c1ccccc1)CC.Cl,-3.728276386
CN(CCOC(c1ccccc1C)c1ccccc1)C.Cl,-3.432424376
CCC(C(C(C[NH+](C)C)C)(c1ccccc1)c1ccccc1)O.[Cl-],-4.065816944
NC(=O)OCC(c1ccccc1)(c1ccccc1)COC(=O)N,-3.130045109
ClC(C(c1ccc(cc1)O)c1ccc(cc1)O)(Cl)Cl,-4.817919689
CCOC(C(=O)N(CC[NH+](C)C)C)(c1ccccc1)c1ccccc1.[Cl-],-4.057740992
CC[N+](CCOC(=O)C(c1ccccc1)(c1ccccc1)O)(CC)CC.[Br-],-1.770056592
CCC(=O)C(c1ccccc1)(c1ccccc1)[C@@H](CN(C)C)C.Cl,-4.054664546
CCC(=O)C(c1ccccc1)(c1ccccc1)[C@H](CN(C)C)C.Cl,-4.054664546
CCC(=O)C(C(C[NH+](C)C)C)(c1ccccc1)c1ccccc1.[Cl-],-4.054664546
CCN(CCSC(=O)C(c1ccccc1)c1ccccc1)CC.Cl,-3.115430361
CCN(CCOC(c1ccc(cc1)C)c1ccccc1)CC.Cl,-4.371328062
CCCc1ccc(cc1)C(c1ccccc1)OCC[NH+](C)C.[Cl-],-4.371328062
Oc1ccc(cc1)Cc1ccccc1,-3.400868153
CN(CCCOC(=O)C(c1ccccc1)(c1ccccc1)O)C.Cl,-2.575872383
CN(CCOC(=O)C(c1ccccc1)(c1ccccc1)O)C.Cl,-2.056294887
Clc1cccc(c1)C(c1ccc(cc1)Cl)OCC[NH+](C)C.[Cl-],-4.35575263
Clc1ccc(cc1)C(c1ccccc1Cl)OCC[NH+](C)C.[Cl-],-4.35575263
CC[NH+](CCNC(=O)C(c1ccccc1)c1ccccc1)CC.[Cl-],-4.352682315
CCC(C(c1ccccc1)(c1ccccc1)CCC[NH+](C)C)OC(=O)C.[Cl-],-5.287828448
CC(c1ccc(cc1)O)(c1ccc(cc1)O)C,-2.8199999
CN(CCOC(c1ccc(cc1)Br)c1ccccc1)C.Cl,-4.020036897
Nc1ccc(cc1)Cc1ccc(cc1)N,-2.3
CC[NH+](CCOC(=O)NC(c1ccccc1)c1ccccc1)CC.[Cl-],-4.01447747
CCN(CCOC(=O)C(c1ccccc1)(c1ccccc1)O)CC.Cl,-2.556639187
NC(=O)C(c1ccccc1)(c1ccccc1)O,-1.436927712
CN(CCOC(c1ccccc1C)c1ccccc1)C,-3.376915641
OC(c1ccccc1)c1ccccc1,-2.55
CCCCSc1ccc(cc1)C(c1ccccc1)SCCN(C)C,-5.965858004
ClC(C(c1ccc(cc1)Cl)c1ccc(cc1)Cl)Cl,-7.1999998
CN(CCOC(c1ccc(cc1)Cl)(c1ccccc1)C)C,-3.9983308
CC[N+](CCCOC(=O)C(c1ccccc1)(c1ccccc1)O)(CC)C.[Cl-],-1.723396948
NC(c1ccccc1)c1ccccc1,-1.722723988
CCCCSc1ccc(cc1)C(c1ccccc1)SCCN(C)C.Cl,-5.94260939
C[NH+](CCOC(c1ccccc1)c1ccc(cc1)C(C)C)C.[Cl-],-4.308772558
CCN(CCOC(=O)C(c1ccc(cc1)OC)(c1ccc(cc1)OC)O)CC.Cl,-3.663982727
ClC(C(c1ccc(cc1)Cl)c1ccc(cc1)Cl)(Cl)Cl,-7.1500001
CC([N+](C(C)C)(CCC(c1ccccc1)(c1ccccc1)C(=O)N)C)C,-2.783503289
CCN(CCOC(=O)C(c1ccccc1)(c1ccccc1)Cl)CC.Cl,-4.695378331
Clc1cc(Cc2cc(Cl)cc(c2O)Cl)c(c(c1)Cl)O,-5.895454669
CN(CCOC(c1ccc(cc1)Cl)(c1ccccc1)C)C.Cl,-3.975544121
C#CCOC(c1ccccc1)(c1ccccc1)C(=O)OCCN(C)C,-3.059822216
CC(N(C(C)C)CCC(c1ccccc1)(c1ccccc1)C(=O)N)C,-5.211488923
CCOC(=O)C(C(C[NH+](C)C)C)(c1ccccc1)c1ccccc1.[Cl-],-4.688782375
CCOC(=O)C(c1ccccc1)(c1ccccc1)CC(N(C)C)C.Cl,-4.688782375
CC[N+](CCC(c1ccccc1)(c1ccccc1)C(=O)N)(C)C.[Br-],-2.26093895
COc1ccc(cc1)C(c1ccccc1)OCC[NH+](C)C.[Cl-],-3.048254279
C[NH+](CCOC(c1ccc(cc1)C)c1ccccc1)C.[Cl-],-3.333214475
C[NH+](CCOC(c1cccc(c1)C)c1ccccc1)C.[Cl-],-3.333214475
Oc1ccc(cc1Cc1cc(Cl)ccc1O)Cl,-3.95
C[NH+](CCOC(c1ccc(cc1)I)c1ccccc1)C.[Cl-],-4.660885233
CC(C(c1ccccc1)(c1ccccc1)O)CN(C)C.Cl,-2.513299981
CCN(CCOC(=O)C(c1ccccc1)(c1ccccc1)O)CC,-2.512944461
CC(COc1ccc(cc1)C(c1ccc(cc1)OCC(O)C)(C)C)O,-5.17919259
CCOC(=O)C(Oc1ccc(cc1)Cc1ccc(cc1)Cl)(CC)C,-6.968201328
C#CCOC(c1ccccc1)(c1ccccc1)C(=O)OCCN(C)C.Cl,-3.037434641
Cc1ccc(cc1)C(c1ccc(cc1)Br)OCC[NH+](C)C.[Cl-],-4.654730003
COc1ccc(cc1)C(C(Cl)(Cl)Cl)c1ccc(cc1)OC,-6.8899999
ClC(C(c1ccc(cc1)N)c1ccc(cc1)N)(Cl)Cl,-4.637035902
CCCC(c1ccccc1)(c1ccccc1)C(=O)OCCN(CC)CC.Cl,-5.790995146
CN(CCC(c1ccccc1Cl)(c1ccccc1)O)C,-3.617812149
CCN(CCOC(=O)CC(c1ccccc1)(c1ccccc1)O)CC.Cl,-3.615017899
CCN(CCCOC(=O)C(c1ccccc1)(c1ccccc1)O)CC.Cl,-3.615017899
CCC(=O)C(c1ccccc1)(c1ccccc1)CC(N(C)C)C.Cl,-0.459783139
[O-]C(=O)CC(C(=O)O)(CC(=O)O)O.C[NH+](CCOC(c1ccccc1C)c1ccccc1)C,-3.611103604
CC[NH+](CC(OC(=O)C(c1ccccc1)c1ccccc1)C)CC.[Cl-],-5.759949938
CCCC(c1ccccc1)(c1ccccc1)C(=O)OCCN(CC)CC,-5.748367442
CNCCOC(c1ccccc1)c1ccccc1.Cl,-2.486591521
CCC(C(C(C[NH+](C)C)C)(c1ccccc1)c1ccccc1)OC(=O)CC.[Cl-],-5.745435069
CCC(C(c1ccccc1)(c1ccccc1)CC([NH+](C)C)C)OC(=O)CC.[Cl-],-5.745435069
CC[N+](CCOC(c1ccccc1)c1ccccc1)(CC)C.[I-],-2.485735721
CCC(=O)C(c1ccccc1)(c1ccccc1)CC[NH+](C)C.[Cl-],-3.598780038
CC(N(C)C)CC(c1ccccc1)(c1ccccc1)O.Cl,-3.011286555
Cc1cccc(c1C(c1c(C)cccc1C)OCCOCC[NH+](C)C)C.[Cl-],-5.114697424
C[NH+](CCOC(c1ccc(cc1)C)c1ccc(cc1)C)C.[Cl-],-3.899672524
CCN(CCOC(=O)C(c1ccccc1)c1ccccc1)CC,-4.216891655
Cc1cccc(c1)C(c1ccccc1C)OCC[NH+](C)C.[Cl-],-3.899672524
Cc1ccc(cc1)C(c1ccccc1C)OCC[NH+](C)C.[Cl-],-3.899672524
OC(=O)C(c1ccccc1)(c1ccccc1)O,-2.21
CN(CCC(c1ccccc1Cl)(c1ccccc1)O)C.Cl,-2.20821378
Cc1ccc(cc1C)CCNCC1CCc2c(N1)cccc2.Cl,-4.68782698
CC(c1ccccc1)CNCC1CCc2c(N1)cccc2.Cl.Cl,-4.056820036
COc1cc(CCN(CC2CCc3c(N2)cccc3)C)ccc1OC,-3.915074696
c1ccc(cc1)CCNCC1CCc2c(N1)cccc2,-3.498657948
OCCN(CC1CCc2c(N1)cccc2)CCc1ccccc1,-3.167696632
OC(c1ccccc1)CNCC1CCc2c(N1)cccc2.Cl,-2.354360498
Oc1ccc(cc1O)CCNCC1CCc2c(N1)cccc2.Br.Br,-2.519941242
COc1cc(CCNCC2CCc3c(N2)cccc3)ccc1OC.Cl.Cl,-3.719975546
CCCN1CCCN(C1=O)CCC,-2.375064255
CCN1CCCN(C1=O)CC,-1.331630274
O=C1NCCCN1,-1.033914192
O=C1N(C)CCCN1C,-1.598600804
Cn1cnc2c(c1=O)cccc2,-0.959331577
C=CCNc1cnnc(c1)N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1.Cl.Cl,-7.384698627
Nc1ccc(nn1)N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1,-6.573646979
O=C(c1ccccc1)NCCN1CCN2C(C1)Cc1c(C2)[nH]c2c1cccc2,-3.228456504
CCOC(=O)N(C1CC1)Cc1ccccc1,-3.669834102
Cc1ccc(cc1)N1CN(C(=O)CN2CCCCC2)c2c(C1=O)cccc2.Cl,-4.172219769
OC(c1ccccc1)(c1ccccc1)CCCN1CCCCC1.Cl,-3.383628348
OC(c1ccccc1)(c1ccccc1)CCCN1CCCCC1,-4.696106651
Clc1ccc(c(c1)Sc1ccc(cc1)Cl)NCCCN1CCCC1.Clc1ccc(c(c1)Sc1ccc(cc1)Cl)NCCCN1CCCC1.Cl.Cl.O,-7.449836702
OC(=O)C(CC(=O)O)(CC(=O)O)O.Clc1ccc2c(c1)C1(OCC(O1)CN1CCCCCC1)c1ccccc1CO2,-7.38141449
Cc1cc(C)cc(c1CNCC1CCC(CC1)CNCc1c(C)cc(cc1C)C)C.Cl.Cl,-8.65966634
Brc1ccccc1CNCC1CCC(CC1)CNCc1ccccc1Br.Cl.Cl,-7.899652518
Brc1ccc(cc1)CNCC1CCC(CC1)CNCc1ccc(cc1)Br.Cl.Cl,-7.899652518
COc1ccccc1CNCC1CCC(CC1)CNCc1ccccc1OC.Cl.Cl,-5.820234824
CN(c1ccc(cc1)CNCC1CCC(CC1)CNCc1ccc(cc1)N(C)C)C.Cl.Cl.Cl.Cl,-6.231991559
Oc1ccccc1CNCC1CCC(CC1)CNCc1ccccc1O.CC(=O)O.CC(=O)O,-4.128551189
FC(c1ccccc1CNCC1CCC(CC1)CNCc1ccccc1C(F)(F)F)(F)F.Cl.Cl,-7.868095608
Fc1ccccc1CNCC1CCC(CC1)CNCc1ccccc1F.Cl.Cl,-5.853836165
Clc1ccccc1CNCC1CCC(CC1)CNCc1ccccc1Cl.Cl.Cl,-6.845936943
Clc1ccc(cc1)CNCC1CCC(CC1)CNCc1ccc(cc1)Cl.Cl.Cl,-6.845936943
Clc1cccc(c1)CNCC1CCC(CC1)CNCc1cccc(c1)Cl.Cl.Cl,-6.845936943
COc1c(CNCC2CCC(CC2)CNCc2cccc(c2OC)OC)cccc1OC.Cl.Cl,-5.502727126
CSc1ccccc1CNCC1CCC(CC1)CNCc1ccccc1SC.Cl.Cl,-6.936772123
Clc1cccc(c1CNCC1CCC(CC1)CNCc1c(Cl)cccc1Cl)Cl.Cl.Cl,-8.436839231
Clc1ccc(cc1Cl)CNCC1CCC(CC1)CNCc1ccc(c(c1)Cl)Cl.Cl.Cl,-8.436839231
Clc1ccc(c(c1)Cl)CNCC1CCC(CC1)CNCc1ccc(cc1Cl)Cl.Cl.Cl,-8.436839231
Cc1ccccc1CNCC1CCC(CC1)CNCc1ccccc1C.Cl.Cl,-6.3912901
Cc1ccc(cc1)CNCC1CCC(CC1)CNCc1ccc(cc1)C.Cl.Cl,-6.3912901
CN(Cc1ccccc1)CC1CCC(CC1)CN(Cc1ccccc1)C.Cl.Cl,-5.815914266
Clc1ccccc1C[N+]12CCCC(CC1)CC2.[Cl-],-4.022161404
CCCCCCCC(=O)OC1C2C(CC1(C)C)C(=O)C13C2(C)C2(CO2)C(=O)C3O1,-5.299425698
O=C(Nc1ccc(cc1Sc1ccc(cc1)Cl)Cl)CCN1CCCC1,-5.852679983
c1ccc(cc1)c1nc2c([nH]1)cccc2,-3.385024882
CCC1(CC)COC(=O)NC1=O,-1.637666836
CCC(=O)N(c1ccccc1)C1CCN(CC1)CCc1ccccc1,-3.225927969
[O-][N+](=O)O.CCC(=O)N([C@H]1CCN(C[C@H]1C)CCc1ccccc1)c1ccccc1.CCCO,-5.561481188
CCC(=O)N(C1(CCN(CC1)CCc1ccccc1)C(=O)OC)c1ccccc1,-4.971781436
CCNC(=O)N1CCN(CC1)C.Cl,-1.557018195
C[C@@H]1NC[C@H](NC1)C,0.49000001
CCC(=O)N1CCN(CC1)C,-1.302224195
CCC(=O)N1C(C)CN(CC1(C)C)C,-1.398619433
CCC(=O)N1CC(C)N(C(C1)C)C,-0.909459416
CCC(=O)N1C(C)CN(CC1C)C,-0.909459416
SC(=S)N1CCNCC1,-0.908337843
O=CN[C@@H](C(Cl)(Cl)Cl)N1CCN(CC1)[C@H](C(Cl)(Cl)Cl)NC=O,-4.1900001
CCCCN1CCN(CC1)C(=O)OCC,-1.391022275
CN1CCN(CC1)C,0.942364321
C[C@H]1CNCCN1,0.74000001
ClCCN1CCN(CC1)CCCl,-0.684068511
OS(=O)(=O)O.CCOC(=O)N1CCN(CC1)C(=N)N,-1.099925289
OC(C(F)(F)F)(C(F)(F)F)N1CCNCC1.O,-0.363459282
CCOC(=O)N1CCN(CC1)C(C)C.Cl,-0.880117068
N1CCNCC1,1.0700001
OC(=O)C(CC(=O)O)(CC(=O)O)O.CCN(C(=O)N1CCN(CC1)C)CC,-1.260205651
BrCCC(=O)N1CCN(CC1)C(=O)CCBr,-2.154798482
CN1C(C)(C)CNCC1(C)C,0.063794653
CCOC(=O)N1CCNCC1.Cl,-0.944882214
CCOC(=O)N1CCN(CC1)C(CC)C,-1.326719056
CCN(C(=O)N1CCN(CC1)C)CC.Cl,-1.040024294
CN1CCN(CC1)C(=O)N(C(C)C)C(C)C.Cl,-1.949999543
CCOC(=O)N1CCN(C(C1)C)C(=O)OCC,-2.414317844
CCOC(=O)N1CCN(CC1)C(=O)OCC,-0.728757608
CCOC(=O)N1CCN(CC1)C.Cl,0.090439809
CCOC(=O)N1CCN(CC1)CC.Cl,-0.425539291
O=CC(c1ccc2c(c1)ccc1c2cccc1)C,-5.701382665
Cc1cccc2c1ccc1c2cccc1,-5.8499999
CCN(CC(c1ccc2c(c1)c1ccccc1cc2)O)CC.Cl,-4.747488189
CN(CC(c1ccc2c(c1)c1ccccc1cc2)O)C.Cl,-3.709624086
c1ccc2c(c1)c1ccccc1cc2,-5.2600002
Cc1ccc2c(c1)ccc1c2cccc1,-5.8400002
OC(=O)c1ccc2c(c1)c1ccccc1cc2,-5.541327233
NCC(c1ccc2c(c1)ccc1c2cccc1)O.Cl,-2.933579325
OCC(c1ccc2c(c1)ccc1c2cccc1)C,-5.227361416
OC(=O)C(c1ccc2c(c1)ccc1c2cccc1)C,-5.326573637
OC(=O)C(c1cc2ccccc2c2c1cccc2)C,-5.326573637
CC(c1ccc2c(c1)c1ccccc1cc2)C(=O)O,-5.326573637
Nc1ccc(cc1)S(=O)(=O)Nc1oc(c(n1)C)C,-2.4400001
O=C(C(c1ccccc1)CN1CCCCC1)c1ccccc1,-4.060934731
C[N+]1(CCCCCCCCCC[N+]2(C)CCCCC2)CCCCC1.[I-].[I-],-7.514960652
CC[N+]1(CCCCCCCCCC[N+]2(CC)CCCCC2)CCCCC1.[Br-].[Br-],-8.470966841
C1CCC(CC1)NCC1Cc2c(C1)c1Cc2cc1CNC1CCCCC1.Cl.Cl,-6.345579953
C[N+]1(CCCCC[N+]2(C)CCOCC2)CCOCC1.[Br-].[Br-],-2.974860481
S=C1NCCN1,-0.70999998
CCCCN1CCN(C1=S)CCCC,-2.213894738
CCN1CCN(C1=S)CC,-0.31317077
C1CC(CCC1CNC1CC2CC1CC2)CNC1CC2CC1CC2.Cl.Cl,-6.085989724
O=C1C=C[C@]2(C(=C1)C(=C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@]2(OC(=O)C)C(=O)C)C)Cl)C,-4.9499998
CN(CC(=O)N1Cc2ccccc2CC2C1CCCC2)C.Cl,-4.003887144
CCC(=O)N1CCN(CC1)CC=Cc1ccccc1,-2.848752578
CCC(=O)N1CC(C)N(C(C1)C)C/C=C/c1ccccc1,-3.766805759
CCC(=O)N1C(C)CN(CC1C)C/C=C/c1ccccc1,-3.766805759
CCCC(=O)N1CCN(CC1)CC=Cc1ccccc1.Cl,-3.425289631
[O-]C(=O)C(c1cccc2c1cccc2)Cc1cccs1.[Na+],-4.782653878
O=C1CN2CC(OC2(c2c(N1)ccc(c2)Cl)c1ccccc1)C,-4.744604806
O=C1Nc2ccc(cc2C2(N(C1)CCO2)c1ccccc1Cl)Cl,-5.796142506
Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1cccs1.Cl,-4.86595003
O[C@H]1CC[C@]2(C(=CC[C@@H]3[C@@H]2CC[C@]2([C@H]3CC[C@@H]2C(=O)C)C)C1)C,-4.6500001
O[C@H]1CC[C@]2(C(=CC[C@@H]3[C@@H]2CC[C@]2([C@H]3CC[C@@H]2O)C)C1)C,-4.350126904
O[C@H]1CC[C@]2(C(=CC[C@@H]3[C@@H]2CC[C@]2([C@H]3CC[C@]2(C)O)C)C1)C,-6.106061829
COc1ccc(cc1)CC(NCC(c1ccc(c(c1)CO)O)O)C,-1.522108878
CC(Cc1ccc(cc1)O)NCC(c1cc(O)cc(c1)O)O.Br,-0.967636128
CC(Cc1ccc(cc1)O)NCC(c1cc(O)cc(c1)O)O,-0.865269932
Oc1ccc(cc1)CCN[C@H]([C@@H](c1ccc(cc1)O)O)C.Cl,-1.464976653
O=C(CCc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C)OCCSCCOC(=O)CCc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C,-12.15015633
N(Cc1ccc2c(c1)cccc2)CC1CCC(CC1)CNCc1ccc2c(c1)cccc2.Cl.Cl,-9.085477305
Cc1onc(c1)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1,-4.631565517
[O-]C(=O)C(Oc1ccc(cc1)Cl)(C)C.[O-]C(=O)C(Oc1ccc(cc1)Cl)(C)C.[Al+3].[OH-],-2.907594789
OS(=O)(=O)O.OC(c1cc(O)cc(c1)O)CNC(C)(C)C.OC(c1cc(O)cc(c1)O)CNC(C)(C)C,-0.410914205
OS(=O)(=O)O.CNC(Cc1ccccc1)(C)C.CNC(Cc1ccccc1)(C)C,-2.083911956
Cc1ccc(cc1)S(=O)(=O)[O-].CC[N+](Cc1ccccc1Br)(C)C,-4.44418946
OS(=O)(=O)O.CC(Cc1ccccc1)N.CC(Cc1ccccc1)N,-7.699550249
[O-]S(=O)(=O)[O-].C/N=C(/NCc1ccccc1)\[NH2+]C.C/N=C(/NCc1ccccc1)\[NH2+]C,-2.230807973
OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.CCN(c1ccc(c(c1)C)N)CCNS(=O)(=O)C.CCN(c1ccc(c(c1)C)N)CCNS(=O)(=O)C,-0.918390593
CC[NH+](CCOC(=O)c1ccc(cc1)N)CC.COCCOC(CNC(=O)c1ccccc1OCC(=O)[O-])C[Hg].O,-0.707710938
Nc1ccc(c(c1)O)C(=O)O.CCN(CCOC(=O)c1ccc(cc1O)N)CC,-2.296184504
OS(=O)(=O)O.OCc1cc(ccc1O)C(CNC(C)(C)C)O.OCc1cc(ccc1O)C(CNC(C)(C)C)O,-0.283830225
OS(=O)(=O)O.CCCCNCC(c1ccc(cc1)O)O.CCCCNCC(c1ccc(cc1)O)O,-0.605986481
OS(=O)(=O)O.O[C@H](c1ccccc1)[C@@H](N)C.O[C@H](c1ccccc1)[C@@H](N)C,-0.429405397
OC(C(C(=O)O)O)C(=O)O.COCCc1ccc(cc1)OCC(CNC(C)C)O.COCCc1ccc(cc1)OCC(CNC(C)C)O,-2.156151056
N#Cc1ccccc1.N#Cc1ccccc1.[Cl-].[Cl-].[Pt+2],-5.004838523
OS(=O)(=O)O.CCCCN(CCCC)CCCOC(=O)c1ccc(cc1)N.CCCCN(CCCC)CCCOC(=O)c1ccc(cc1)N,-11.85315733
O=CNc1ccccc1OCC(=O)[O-].O=CNc1ccccc1OCC(=O)[O-].[Ca+2],-0.689355493
OS(=O)(=O)O.CC(NCC(c1ccc(c(c1)O)O)O)C.CC(NCC(c1ccc(c(c1)O)O)O)C,0.272059807
OS(=O)(=O)O.CNC(Cc1ccc(cc1)O)C.CNC(Cc1ccc(cc1)O)C,-0.719773373
[O-]C(=O)c1ccccc1.[O-]C(=O)c1ccccc1.[Hg+2],-3.822168462
OS(=O)(=O)O.CN[C@H]([C@@H](c1ccccc1)O)C.CN[C@H]([C@@H](c1ccccc1)O)C,-0.777689387
CC(CN1C(=O)C2C(C1=O)C1OC2CC1)O,0.600623106
c1ccc2c(c1)cnc1c2cccc1,-2.78
COc1cc(O)c2c(c1)oc1c(c2=O)cc(cc1)O,-2.9300001
c1cc2ccc3c4c2c(c1)c1cccc2c1c4c(cc3)cc2,-9.0299997
Brc1ccc(cc1)C(c1ccccc1)OCC[NH2+]N1CCCC1.[Cl-],-5.589346738
Clc1ccc2c(c1)/C(=C/CCCN1CCNCC1)/c1c(S2)cccc1.Cl,-6.324460518
O=C1Cc2c(N1)cccc2,-1.163965507
O=C1Cc2c(N1C)cccc2,-1.018620834
CCCOc1ccc2c(c1)[nH]c(n2)NC(=O)OC,-4.48695356
CCCc1nc2c([nH]1)cccc2,-2.730500463
CCCCNC(=O)n1c(NC(=O)OC)nc2c1cccc2,-4.8800001
Cc1nc2c([nH]1)cccc2,-1.96
Nc1nc2c([nH]1)cccc2,-0.950585427
CCCSc1ccc2c(c1)[nH]c(n2)NC(=O)OC,-4.843319194
ClCCN(C(=O)NC1CCSCC1)N=O,-2.804336155
