smiles,LogS
CCC(=O)N1C2CCC1CN(C2)CC1CCCC1,-3.234257186
CS(=O)(=O)N1CC=Cc2c1cccc2,-2.816901764
OCCN1CCN(CC1)CC/C=C\1/c2ccccc2Sc2c1ccc(c2)OC.Cl.Cl,-4.992175323
Clc1ccc2c(c1)C(=O)c1cccnc1CC2,-5.494743105
CNC1(C)C2CCC(C1(C)C)C2,-2.173105827
OC(=O)C(c1ccccc1)NCc1ccccc1C,-3.941696881
CCCC(=O)CCC,-1.3
CC1CCC(N1C)CCCCCC[N+](C)(C)C.[I-].I,0.30429072
C=CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)OP(=O)(O)O)CCCC2,-4.081811269
CN(Cc1cc(CN(C)C)c(c(c1)CN(C)C)O)C,-0.209058707
C[NH+]1C2CCC1CC(C2)OC(=O)C(=C)c1ccccc1Cl.[Cl-],-3.895866902
CC1Nc2cc(Cl)c(cc2C(=O)N1c1ccccc1C)S(=O)(=O)N,-3.782964379
ClCCN(c1cc(ccc1C)C(=O)OC(C)C)CCCl,-6.087778702
NNC(=O)CC(C)C,-1.094957236
O=C1OCC(=C1)[C@H]1CC[C@]2([C@]1(C)CCC1C2CC[C@H]2[C@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O)O,-5.661505624
COc1cc2OC(C)(C)C=Cc2c2c1c(=O)c1c(n2C)cccc1,-5.78784796
ClCC(Cc1ccccc1)OC(=O)N,-2.774630808
C[C@@H]1O[C@@H]1P(=O)(O)O,0.80682944
CCCNCCC,-0.46000001
Nc1ccc(cc1)C(=O)Nc1n[nH]nn1,-0.948312993
CCOc1cc(C)ccc1C(C)C,-4.402901304
CC(=O)Nc1cc(Cl)c(cc1Cl)Cl,-3.049094212
O=P(N1CCOCC1)(Oc1ccccc1)Oc1ccccc1,-2.142467002
C=CCNC(=O)/C(=C(\c1ccccc1)/C)/C,-3.528215303
CCCCCOC(=O)c1ccc(cc1)N,-3.26
OS(=O)(=O)O.Cc1nccnc1N1CCCCC1,0.560157507
CCCCCCCCCCCCCCCCN(C)C,-6.482173198
C[N+]1(CCCCCC[N+]2(C)CCCC2)CCCC1.[Br-].[Br-],-4.352465651
CC(=O)Nc1c(=O)n(c2c1ssc2)C,-3.036256179
c1ccc(cc1)Oc1ccccc1,-3.96
C[NH2+]CCCn1c2ccccc2[nH]c(=O)c2c1cccc2.[Cl-],-5.026505922
CCCCC1(CC)C(=O)NC(=NC1=O)[S-].[Na+],-3.003995305
O=C1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2([C@]1(O)CC[C@@H]2C1=CC(=O)OC1)C)C,-2.963055127
C1CCC(=CC1)CNCC1CCC(CC1)CNCC1=CCCCC1.CC(=O)O.CC(=O)O,-7.01536361
OCC(=O)[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,-3.75
CN(CC/C=C/1\c2ccccc2Sc2c1cc(I)cc2)C.Cl,-7.148848364
CCCCOc1ccc(cc1)C(=O)CCN1CCCCC1.Cl,-3.940182121
CCC(c1ccccc1)(C(=O)N)CCN1CCCCC1,-3.734246236
CN1CCCC1c1c[nH]c2c1cc(C)cc2,-2.143525768
ClCCN(c1cc(ccc1C)C(=O)NCC(=O)[O-])CCCl.[Na+],-3.940867556
ONC(=O)/C=C/c1ccc(c(c1)C)OC,-2.299417192
Brc1ccc(c(c1)Br)Br,-4.5
Clc1ccc(cc1)P(=O)(O)O,-1.599664328
CCCCCCCOc1cccc(c1)NC(=O)OCC[NH+]1CCCCC1.[Cl-],-5.599208683
CN(CCC(c1ccccc1Cl)(c1ccccc1)O)C,-3.617812149
CN1CCC(C1)CN1c2ccccc2Sc2c1cccc2,-5.93047067
CSc1ncc2c(n1)nccn2,-1.76
c1ccc2c(c1)C(NCC2)CC12CCC(CC1)(CC2)CC1NCCc2c1cccc2,-9.7376178
CCCCC(COC(=O)N)(COC(=O)N(C)C)C,-3.105900741
NCc1ccc(c(c1)O)O,0.856504274
Cn1c2ccccc2c2c1c(C)[n+](CCC[N+]1(C)CCCC1)cc2.[Br-].[Br-],-3.414696653
OCC1COC(O1)(C(C)C)C(C)C,-2.531264438
OC(=O)c1cc2c(n1C)cccc2,-2.600049199
ClCCN1CC2CCC(C1)N2C(=O)CC,-1.787927496
Clc1cccc(c1)P(=O)(O)O,-1.599664328
BrCCn1c(C)ncc1[N+](=O)[O-],-2.839114495
CCOc1cc(OCC)c(cc1C(=O)CCC(=O)O)OCC,-3.299557554
Clc1ccc2c(c1)C(=NCCN2)c1ccccc1,-4.392448356
OCN(c1ncc(nn1)/C=C/c1ccc(o1)[N+](=O)[O-])CO,-0.997399729
CC1CCCC(C1)NCC1CCC(CC1)CNC1CCCC(C1)C.CC(=O)O.CC(=O)O,-7.063328593
CCCC[N+](CCCC)(CCCC)CCCC.[OH-],-4.012700001
FCCCCCCS,-2.903817459
COc1ccc2c(c1)c(N)c1c(n2)cc(cc1)Cl,-4.867497689
CN(CCCC1(OC(c2c1cccc2)(C)C)c1ccccc1)C.Cl,-4.65247366
CC1=NN(C(=O)CC1)CCc1ccncc1,-1.135606638
OCCNC(=O)c1cc(cc(c1O)C(C)C)C(C)C,-3.492874971
BrCC(=O)c1ccc(cc1)Cl,-3.252988834
BrCC(=O)C12CC3CC(C2)CC(C1)C3,-3.788007954
O/N=C\1/CCCCC1C,-1.266223502
CCCCOc1ccc(cc1)OCC(=O)N(c1cccc(c1)OC)CCN(CC)CC.Cl,-6.187474971
CCCCCCCCCCCCCCCCCCCC,-8.1700001
O[C@@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2C[C@H](O)[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)[O-])C)C)C.[Na+],-3.285151041
Oc1cccc(c1)Cl,-0.69999999
C=CCC1(CC)C(=O)NC(=O)NC1=O,-1.61
O[C@H]1C=C[C@H]2[C@]34[C@@H]1Oc1c4c(C[C@@H]2N(CC3)C)ccc1O,-3.28
O=C(c1nccnc1)NCN1CCOCC1,0.175997452
C[C@H]1C/C=C\C=C/C=C/C=C/[C@H](O[C@H]2O[C@H](C)[C@H]([C@@H]([C@@H]2O)N)O)C[C@H]2O[C@](C[C@H](C[C@H]3[C@H](/C=C\C(=O)O1)O3)O)(O)C[C@H]([C@@H]2C(=O)O)O,-3.21
OCC(COc1cc(ccc1C)C(C)C)O,-3.282643412
OC(=O)/C=C\C(=O)O.CCCNCC1COC2(O1)c1ccccc1OCc1c2cccc1,-5.326847709
Oc1ccc2c(c1)[C@@]13CCCC[C@@H]3[C@H](C2)N(CC1)C,-2.145751928
C1CCC(C1)NCC1CCC(CC1)CNC1CCCC1.Cl.Cl,-5.070130556
O[C@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@]31O[C@@H]3C[C@@H]2c1ccc(=O)oc1)C)C,-4.197168745
CCOc1ccccc1,-2.3299999
CC(NC12CC3CC(C2)CC(C1)C3)C.Cl,-2.92676602
OC(=O)[C@](Cc1ccc(c(c1)O)O)(N)C,-1.32472887
CCC(=O)OC1(CCN(CC1)CC(C)C)c1ccccc1.Cl,-4.136476766
COc1c(OC)cc2c(c1O)CC(N)CCC2,-1.926589588
CC(c1ccc2c(c1)c1ccccc1cc2)C(=O)O,-5.326573637
COC(=O)c1ccccc1O[C@@H]1O[C@H](CO[C@H]2OC[C@@H]([C@H]([C@@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O,-0.74000001
CN1CCc2c(C1)cc(c(c2)O)O.Cl,0.146203109
COCn1ccn(/c/1=C/[NH+]=O)C.[Cl-],0.686888181
Clc1ccc(nc1)SCCCCCCCN1CCSC1.Cl,-4.606087109
O=C1N(C)c2ccccc2Oc2c1cccn2,-3.6700001
CCC(c1ccccc1)C(=O)NC(=O)N,-2.761471979
COc1ccc2c(c1)nc(o2)N,-1.679983805
N#Cc1ccc2c(c1)c(N)c1c(n2)cccc1,-3.83850652
SCC(CS(=O)(=O)O)S,0.72520965
O=CC[C@H]1C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@H](OC(=O)C[C@H]([C@@H]([C@H]1O[C@@H]1O[C@H](C)[C@H]([C@@H]([C@H]1O)N(C)C)O[C@@H]1O[C@@H](C)[C@@H]([C@](C1)(C)O)OC(=O)CC(C)C)OC)OC(=O)C)C,-4.343192278
ClCCN(c1ccc(cc1)OC(=O)c1ccc(cc1)Br)CCCl,-7.025872618
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@H]([C@@H](O2)C)O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C[C@H](C(=O)[C@@H]([C@H]([C@H]1C)O)C)C)(C)O,-6.087152993
CCOC(C(=O)N(CCN(CCc1ccccc1)C)C)(c1ccccc1)c1ccccc1.Cl,-5.517075023
CC(CC1CCC(=CC1)C(C(=O)O)C)C,-4.60770702
NCCC[C@@H](CC(=O)N[C@H]1CNC(=O)[C@@H](NC(=O)/C(=C/NC(=O)N)/NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CO)CO)[C@H]1C[C@H](O)N=C(N1)N)N,0.163865844
OC(=O)CCc1ccc2c(c1)nc(s2)c1ccccc1,-4.480575962
CCCCC1=CC(N(C(C1)(C)C)C(=O)CN(CC)CC)(C)C,-5.730357367
C[NH+](CCCC1(c2ccccc2)[NH+](C)Cc2c1cccc2)C.[Cl-].[Cl-],-3.437984704
Clc1ccc(cc1)/C=C/C(=O)c1ccccc1,-4.644710666
OC(=O)C(c1ccc2c(c1)nc(o2)c1cccc(c1)C)C,-4.17272491
CCCCCCCCOc1cccc(c1)NC(=O)OCC[NH+]1CCCCC1.[Cl-],-5.947656279
ClCCN(C1OCCN(C1)S(=O)(=O)c1ccc(cc1)C)CCCl,-3.004939134
Oc1ccc(cc1C)C(C)(C)C,-3.209890645
O=C(c1ccccc1)c1cccc(c1)NS(=O)(=O)C(F)F,-3.912714536
NC(=O)Cc1c(nc2n1cccc2)c1ccc(cc1)S(=O)(=O)C,-2.154077321
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,-5.6399999
OCCC/N=C(/CSS(=O)(=O)O)\N,0.343960751
Oc1ccc(cc1)Br,-1.09
CC(N1CCC(CC1)C1CCCCC1)C.Cl,-4.056189981
C=CC1(O)CCCCC1,-1.701382192
OC(=O)c1ccccc1OP(=O)(O)O,-0.987441311
CCS(=O)c1ccc(cc1)OCC(CN1CCN(CC1)c1ccccc1)O.Cl.Cl,-2.267917765
C#CC(O)(C)C,1.075111082
CCCCn1cnc2c1[nH]cnc2=S,-2.338650453
CCCCN(CCCO)CCCC,-1.697412533
COC(=O)C1=C(C)NC(=C(C1c1ccccc1[N+](=O)[O-])C(=O)OCC(C)C)C,-4.197837183
C[S+](Cc1ccccc1)Cc1ccccc1.[O-][N+](=O)[O-],-5.49782638
CCCCCC(C(=O)O)CCC,-2.795925424
CCCCCC/C=C\[N+](=N\[C@H]([C@@H](O)C)COC)\[O-],-4.075768904
Clc1ccc2c(c1)C(=NCCN2C)c1ccccc1,-4.941362945
CC(=O)C(C)C,-0.12
O=C[C@@]12CC[C@@H](C[C@@]2(O)CC[C@@H]2[C@@H]1CC[C@]1([C@]2(O)CC[C@@H]1C1=CC(=O)OC1)C)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O,-3.352402708
OCCN(Cc1ccccc1)CCO,0.207692843
Nc1[nH]c(=O)c2c(n1)[nH]cn2,-3.5799999
COC(=O)C1=C(C)NC(=C(C1c1cccc(c1)[N+](=O)[O-])C(=O)OCCN(Cc1ccccc1)C)C,-5.339383966
O=C(Nc1cc(Cl)ccc1Sc1ccc(cc1)Cl)CCN1CCCCC1,-6.784745668
CCC/C=C(/C=O)\CC,-2.46
BrCCN(c1ccc(cc1)OC(=O)c1ccccc1)CCBr,-6.49068708
CCC1(CCC(C)C)C(=O)NC(=S)NC1=O,-3.513138772
CC1CCN(CC1)CC(COC(=O)c1ccccc1)(C)C,-4.288340785
COc1cc(CCNCC2CCc3c(N2)cccc3)ccc1OC.Cl.Cl,-3.719975546
OC(=O)/C=C/c1ccccc1,-2.48
CCCC(COC(=O)Nc1ccc(cc1)OCC)(COC(=O)Nc1ccc(cc1)OCC)C,-1.956383464
Oc1cc(cc(c1O)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],0.502807642
COc1cc2c(cc1OC)CCN(C2CCc1ccc(cc1)[N+](=O)[O-])C,-4.629239045
CCC[C@@H](C1(CC)C(=O)NC(=S)NC1=O)C,-3.3599999
CCC(c1ccc(cc1)c1ccccc1)C(=O)O,-4.25952593
O=C1C2C3CCC(C2C(=O)N1c1ccccc1Cl)O3,-1.208053704
CCCCC(COC(=O)N)(COC(=O)NC)C,-2.653489446
CNc1c2ccccc2nc2c1cccc2,-4.348732582
COCCC[NH2+]CC(C1COc2c(O1)cccc2)O.[Cl-],-0.730515005
CC1[NH2+]CCc2c3c1cccc3[nH]c2.[Cl-],-2.704298742
OC(COc1cccc2c1C[C@H](O)[C@@H](C2)O)CNC(C)(C)C,-1.569883744
O=c1cc(C)c2c(o1)cc(c(c2)O)O,-3.28368559
BrCCN(c1ccc(cc1)OC(=O)c1ccc(cc1)C(F)(F)F)CCBr,-7.808232024
CN(c1c(=O)n(c2ccccc2)c(=O)n(c1C)C)C,-2.66253847
COc1cc(cc(c1C(=O)N(C)C)OC)Cc1cnc(nc1N)N,-2.747119922
CCNC(=O)OCC(COC(=O)NCC)(CC)CC,-3.674894368
O=C1[N-]C(=O)C(C(=O)N1)(c1ccccc1)c1ccccc1.[Na+],-2.951471176
Brc1ccc(cc1)P(=O)(O)O,-2.13169014
Cc1ccc2c(c1)ccc(c2)C,-4.8899999
CCC(C(COC(=O)N)(COC(=O)N)C)CC,-2.6126023
OC(=O)[C@@H]1N2C(=O)[C@H]([C@H]2SC1(C)C)/N=C/N1CCCCCC1,-4.498353261
O=C(c1cccnc1)Nc1c(=O)n(n(c1C)C)c1ccccc1,-2.930922975
OCC(COc1ccc(cc1)Cl)(O)C,-2.110471462
CCOc1c(OC)cccc1C(=O)OCC[NH+](CC)CC.[Cl-],-2.654637482
OC[C@H]1O[C@]([C@@H]([C@@H]1O)O)(CO)O[C@H]1O[C@@H](CO[C@H]2O[C@@H](CO)[C@@H]([C@H]([C@@H]2O)O)O)[C@@H]([C@H]([C@@H]1O)O)O,-0.41
N(CC1CCCCC1)CC1CCC(CC1)CNCC1CCCCC1.Cl.Cl,-7.141788809
OC(=O)C(=O)O.CCC(=O)N(CC(N1CCC(CC1)c1ccccc1)C)Cc1ccccc1.CCC(=O)N(CC(N1CCC(CC1)c1ccccc1)C)Cc1ccccc1,-6.329005691
CCCCOc1ccc(c2c1cccc2)C(=N)[NH+](CCCC)CCCC.[Cl-],-7.894071769
BrCCBr,-1.6799999
ClCCN(C(=O)NC1CCC(CC1)O)N=O,-1.875748848
CN1CCC(CC1)OC(=O)C1CCc2c1ccc(c2)C1CCCCC1.Cl,-7.267807629
ClC1=C(Cl)C(=O)C(=C(C1=O)Cl)Cl,-2.992754934
Clc1cccc(c1)C1NCCS1,-1.391991593
OC(=O)Cc1ccc(cc1)NC(=O)C,-1.788943681
NC(=O)C1(OC1Cl)c1ccc(c(c1Cl)Cl)Cl,-4.091095863
FC(=C(F)F)F,-2.800040215
CC(CCCC([NH3+])C)C.[Cl-],-1.510065652
Brc1ccc2c(c1)oc(=O)[nH]2,-2.330450322
NC1=CC(=N)c2c(C1=O)cccc2.Cl,-2.71734799
CCc1c(C)c[nH]c1C,-2.585185855
CCN1CCCCCC1=O,-0.787206825
OC(=O)CCC(=O)Nc1cc(c2c1c(C)ccc(c2)C(C)C)C,-5.388884865
CCNc1nc(CC)nc(n1)OC,-2.914259775
ONC(=O)c1ccc(cc1)C(=O)NO,-1.288293507
CCN(C(=O)c1nnn(c1C)c1ccccc1)CC,-2.865623791
Cc1ccccc1O,-0.62
CCCCCC1(C)OCC(O1)CO,-2.656726106
CN(CCC12CC3CC(C2)CC(C1)C3)C.Cl,-3.266493615
O[C@H]([C@H](C(=O)O)O)C(=O)O.Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCCCc1ccccc1,-6.121899577
NC(=N)c1ccc(cc1)OCCCOc1ccc(cc1)C(=N)N.Cl.Cl,-3.115964594
CC[NH+](CCOC(=O)C(=C)c1ccccc1)CC.[Cl-],-2.764586433
CN(C/C=C(/c1cccc(c1)C(F)(F)F)\c1ccccc1)C.Cl,-4.257312795
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2,-0.40179674
O=CC(c1ccc2c(c1)ccc1c2cccc1)C,-5.701382665
c1ccc(cc1)CC1=NCCN1.Cl,-0.497181428
CC(=O)O[C@@H]1[C@H](OC(=O)C)[C@H](O[C@H]1n1ncc(=O)[nH]c1=O)COC(=O)C,-3.046240956
CC(=O)Nc1oc(c(n1)C)C,-1.208448709
ClC(C1Nc2cc(Cl)c(cc2S(=O)(=O)N1)S(=O)(=O)N)Cl,-2.677423308
COc1cc(CCN2CC[C@@]34[C@H]([C@H]2Cc2c4cc(cc2)O)CCCC3)cc(c1OC)OC.Cl,-5.015896948
O[C@H]([C@H](C(=O)O)O)C(=O)O.CCC(CN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2)C,-4.590569308
Brc1ccc2c(c1)c(=O)n(c(n2)C)CCCNC1CCCCC1.Cl,-6.369836164
CCCC(=O)O,-0.19
Nc1ccc(cc1)S(=O)(=O)NC(=O)c1ccc(c(c1)C)C,-4.37449017
CN1CCOC(C1)(OCC#C)c1ccccc1.Cl,-1.540398399
SC/C(=N\CC12CC3CC(C2)(CC(C1)(C3)C)C)/N.Cl,-3.182453366
OC[C@H](c1ccccc1)C(=O)OC1C[C@@H]2N([C@H](C1)[C@@H]1[C@H]2O1)C.Cl,-1.290694588
O=C1NC(=O)C(=O)C(=O)N1,-1.25
CCCN(S(=O)(=O)c1ccc(cc1)C(=O)[O-])CCC.[Na+],-4.054649796
O=C1OC(CN1/N=C/c1ccc(o1)[N+](=O)[O-])CN1CCOCC1.Cl,-3.527823778
OC(=O)Cc1ccc2c(c1)nc(s2)c1ccccn1,-2.638764086
C1CCCCCCC1,-4.1500001
N=C(N1CCOCC1)N=C(N)N.Cl,0.682642968
C=CC#N,0.15000001
CNC(CC12CC3CC(C2Cl)CC(C1Cl)C3)C.Cl,-4.237453473
OC(=O)c1cc(Cl)c(c(c1Cl)Cl)Cl,-4.605905356
CCCCC(=O)O[C@@]1(CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)C=C[C@]12C)C(=O)CO,-5.889026297
CCC1(CC)C(=O)[N-]C(=O)N(C1=O)C.[Na+],-1.674439267
O=C1C(c2ccc(cc2)C(F)(F)F)C(=O)c2c1cccc2,-4.545095737
Oc1ccc(cc1Cc1cc(Cl)ccc1O)Cl,-3.95
COc1cc2c(cc1O)CCN(C2CCc1ccc(cc1)Cl)C.Cl,-4.553362136
COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)C=CC1=O)C,-2.459005977
CCSCC,-1.34
O=COCCC(C)C,-1.52
C[C@@H]1CO1,-0.58999997
c1ccc2c(c1)ccc1c2nccn1,-2.6800001
Cc1cc(C)c(cc1C)C,-4.5900002
CNCCCC1c2ccccc2C=Cc2c1cccc2.Cl,-5.459859141
CC(=O)Nc1ccccc1[N+](=O)[O-],-1.91
CO[C@H]1C=CC2=CCN3[C@]2(C1)C1=C(CC3)COC(=O)C1,-0.41798998
CC(C#C)NCc1ccccc1,-1.202899781
CCC[C@H](O)C,-0.28999999
OC(=O)C(CC(=O)O)(CC(=O)O)O,0.50999999
N#CC(Cc1cccc2c1cccc2)(CC[NH+](C)C)CC=C(C)C.[Cl-],-5.626250327
OC(=O)[C@@H](Cc1cc(I)c(c(c1)I)Oc1ccc(c(c1)I)O)N,-5.2199998
C=CCOc1ccc(cc1)C(=O)OCCCN1CCCCC1C,-4.539277252
CC[N+](CCC[n+]1ccc2c(c1)cccc2)(CC)CC.[Br-].[Br-],0.364271037
OCC(COc1ccc(cc1)CC)O,-2.251408128
[O-]C(=O)[C@@H]([C@H](C(=O)O)O)O.[O-]C(=O)[C@@H]([C@H](C(=O)O)O)O.CC[N+](CCOCC[N+](CC)(CC)CC)(C)C,0.263926374
OC[C@H]1O[C@H]([C@H]([C@@H]1O)O)n1cnc(nc1=O)N,-0.438660983
[O-]C(=O)CC[C@H]([C@H]1CC[C@@H]2[C@]1(C)C(=O)C[C@H]1[C@H]2C(=O)C[C@H]2[C@]1(C)CCC(=O)C2)C.[Na+],-0.987409557
O[C@H]([C@H](C(=O)O)O)C(=O)O.OCc1cccnc1,0.586341563
CC(CC12CC3CC(C2)CC(C1)C3)NC(C)C.Cl,-4.417332724
CC([NH+](C)C)CC(c1ccccc1)c1ccccc1.[Cl-],-3.741183036
CC[N+](CCCC[N+](CC)(CC)C)(CC)C.[Br-].[Br-],0.408659325
OC[C@H]1O[C@]([C@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O)(O)CO,0.348690266
CCC1(C(=O)NC(=O)NC1=O)c1ccccc1,-2.3199999
CCOC(=O)N1CCCc2c1cccc2,-4.040456371
O=CN[C@H](C(Cl)(Cl)Cl)n1ccn(cc1)[C@H](C(Cl)(Cl)Cl)NC=O,-4.1900001
Nc1ccc(cc1)S(=O)(=O)[N-]c1nc(C)cc(n1)C.[Na+],-2.82532636
Clc1cccc(c1)N1CCN(CC1)CC1CN=C(O1)N,-2.912838157
COc1ccc2c(cc1=O)[C@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)c1ccccc1,-5.651347665
Oc1cc(O)cc(c1)C(CNCCCn1cnc2c1c(=O)n(C)c(=O)n2C)O,-2.43689933
O=C(NP(=O)(N1CC1)N1CC1)NC1CC(C)(C)N(C(C1)(C)C)[O],-2.662377157
COC(CCC[C@H](C/C=C/C(=C/C(=O)OC(C)C)/C)C)(C)C,-5.1900001
CC1CCC2C1C(=O)OC=C2C,-1.563531776
CC(c1ccccc1)CNCC1CCc2c(N1)cccc2.Cl.Cl,-4.056820036
ClCCS(=O)(=O)CCl,-1.5
CC[N+](CCCCc1ccc(cc1)[N+](CC)(CC)CC)(CC)CC.[I-].[I-],0.230326598
CNCCc1ccc(c(c1)O)O.Cl,0.361327319
O=C(Nc1c(C)cccc1Cl)OC1CCN(CC1)C(C)C,-4.626224398
Clc1ccc2c(c1)C(=NCC(=O)N2C)c1ccccc1,-3.75
CC(=O)Nc1ccc(cc1)O,-1.03
CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC.Cl,-2.956866534
Ic1ccc(nc1)SCCCN1CSCC1.Cl,-3.627755318
OCCCC(C)(C)C,-1.55
CCCCC(COC(=O)N)(COC(=O)NC)CC,-3.17498166
CC(CCOC(=O)c1ccccc1O)C,-3.1600001
CCOC(=O)C(C(C[NH+](C)C)C)(c1ccccc1)c1ccccc1.[Cl-],-4.688782375
COCCOc1c(OC)cc(cc1OC)Cc1cnc(nc1N)N,-2.0999999
CN1CCN(C1c1ccc(cc1)Cl)C,-0.934508757
CCCCCCCCCCCCNCCSS(=O)(=O)O,-3.901925519
c1ccc2c(c1)C(NCC1CCC(=CC1)CNC1CCc3c1cccc3)CC2.Cl.Cl,-6.99464385
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)N1CCC(NC1=O)O,0.046046067
[O-][n+]1c2ccccc2nc2c1cccc2,-3.2798817
Oc1ccc(cc1)C(=O)OCCCN1CCCCC1C,-3.019804234
Fc1ccccc1Br,-2.7
NCC(c1ccc(cc1)Cl)CC(=O)O,-2.009578971
COC(=O)c1cnc2n(c1=O)C(C)CCC2,-2.268735895
COc1c2c(CC[C@@H](c3c2ccc(c(=O)c3)SC)NC(=O)C)cc(c1OC)OC,-4.436160557
OC[C@@H](CCC(=O)[C@H]([C@H]1C(=O)C[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)O)C)C,-5.39605717
CN1CCCC1c1c[nH]c2c1cccc2,-1.574107168
CCOC(=O)C1=CNC2N(C1=O)C(C)CCC2,-2.227881237
CCCc1ccc(cc1)N,-2.237913179
CCCC(CO)(C)C,-1.52
CCC(c1ccccc1)(C(=O)OCc1ccccc1)CN(C)C.Cl,-4.231803039
CCCCC(C(=O)n1c2ccccc2[nH]c(=O)c2c1cccc2)C(=O)[O-].[Na+],-6.682323774
CCC#CC(C1(CC=C)C(=O)N=C(N(C1=O)C)[O-])C.[Na+],-2.135699761
CNC(CC1CCCCC1)C,-2.312722619
Nc1ncc(c(n1)N)Cc1ccc2c(c1)OCO2,-2.271566097
