smiles,LogS
CCC(COC(=O)N)(COC(=O)NC(C)C)CC,-3.112334851
OC[C@H]1O[C@@H]2[C@H]([C@@H]1O)Oc1n2ccc(=N)n1.Cl,-0.822244418
O=C1N=C(OC1c1ccccc1)N,-2.50063522
CC(C(COc1ccccc1C)O)O,-1.848756018
C[N+](CCC[n+]1ccc(cc1)C(c1ccccc1)c1ccccc1)(C)C.[Br-].[Br-],0.295569779
COc1ccc2c(c1)/C(=C/CCN(C)C)/c1c(S2)cccc1.Cl,-5.532855505
CCCc1nc(NC(C)C)nc(n1)NC(C)C,-4.45059507
NOCc1ccc(cc1)[N+](=O)[O-].Cl,-0.816772261
CC1CCCCC1,-3.8499999
CCCC[C@H](C=O)CC,-2.1300001
O[C@H]1CC[C@]2([C@H](C1)[C@@H](O)C[C@@H]1[C@@H]2C[C@@H](O)[C@]2([C@H]1CC[C@@H]2[C@H](CCC(=O)O)C)C)C,-4.3499999
[O-][N+](=O)c1nc(cn1C)C,-1.450649337
COC(=O)c1c(C)ccc(c1OCC(CNC(C)C)O)C(C)C,-3.333693083
CCC1(C)OC(=O)N(C1=O)C,-1.271880874
CC1(C)CC=CC(N1)(C)C,-1.144204764
COc1ncnc(c1)NS(=O)(=O)c1ccc(cc1)N,-1.842428929
CN(c1ccc(cc1)C(c1ccc(cc1)N(C)C)(c1ccccc1)O)C,-3.062549395
CCC(C(=O)O)CC,-0.81
Clc1ccc2c(c1)n(C)c(=N)o2,-2.901681916
OCCNC(=S)NCC=C,-0.942306295
OC(=O)C(=O)O.CN(CCCC1(OC(c2c1cccc2)C)c1ccccc1)C,-4.229953449
C=CCN1Cc2ccccc2c2c(C1)cccc2,-4.691341781
Cc1cc(C)cc(c1)O,-1.4
OC(CN1CCN(CC1)c1ccccc1)COc1cc(C)ccc1C(C)C.Cl.Cl,-4.752217708
CNC(C(c1ccccc1O)O)C,0.741757928
N#CC(c1cccc2c1cccc2)(CC[NH+](C)C)CC=C(C)C.[Cl-],-5.107046635
CCCCCCOC(=O)N,-1.92
CCCCCCCCCCCC[N+](CCCCCCCCCCCC)(C)C.[Cl-],-7.903704189
[O-][N+](=O)[O-].OCC(c1ccccc1)C(=O)OC1C[C@@H]2CC[C@H](C1)[N+]2(C)C,0.024411709
ClCCN(P1(=O)OCCCN1CCCl)CCCl,-2.732988757
CC(NC(=O)c1cc(Br)cc(c1O)C)C,-4.183400722
CCCCCCCCCCCNCCSS(=O)(=O)O,-3.379513291
CCC(C(=O)O)Oc1c(I)cc(cc1I)I,-6.833160214
CCCCCCCCCSCCCN1CCSC1.Cl,-4.634119043
OS(=O)(=O)SCCNC1CCCCCC1,-1.120462533
c1cnc2c(c1)cc[nH]2,-1.61754843
O=c1occ([nH]1)c1ccc2c(c1)cccc2,-2.935568954
CCCCCCCCCCSCCO,-4.521685276
O[C@H](c1ccccc1)[C@@H](N)C,-0.006391373
CCCC(=O)Nc1ccc(c(c1)C(=O)C)OCC(CNC(C)C)O,-3.113597546
OC[C@H]1O[C@H]([C@H]([C@@H]1O)O)n1ccc(nc1=O)N,0.613872211
COC(=O)C1CCc2c1ccc(c2)C1CCCCC1,-5.995586433
CCOC=C(C(=O)OCC)C(=O)OCC,-1.592746931
C[C@@H]1CCCCC1=O,-0.94
CCCC(C(=O)N)CCC,-2.319330193
CCOC(=O)CC,-0.66000003
CCCCCOc1ccccc1C(=O)C,-3.881498359
Clc1ccc(cc1)CN(C(=O)Nc1ccccc1)C1CCCC1,-5.9099998
COc1ccc2c(c1O)[C@@]13CCN([C@@]3(CC2)C=CC(=O)C1)C,-1.87
ClCCN(c1ccc(cc1)CCCC(=O)O)CCCl,-1.391507956
CC(COc1ccc(cc1N)[As](=O)(O)O)O,-0.160898377
CCCCCCCC[NH+](C(=N)c1ccc(c2c1cccc2)OCCCC)CCCCCCCC.[Cl-],-12.05632873
OC[C@@]12[C@@H](C=C(C(=O)[C@H]1O)C)O[C@H]1[C@]3([C@]2(C)C[C@H]1O)CO3,-0.727623047
OCC(CSc1ccccc1C)O,-1.950925936
OS(=O)(=O)SCCNCCC(c1ccccc1)(c1ccccc1)c1ccccc1,-4.710369334
CCCC(COC(=O)NC)(COC(=O)NC)C,-2.631808928
Clc1ccc(c(c1)Cl)C(Cn1cncc1)O,-3.257837397
OCc1ccccc1OCc1ccccc1,-2.69950546
CCCCCCCCCCCCCCN,-5.189648465
CCCCCOC(=O)N,-1.47
CC[N+]1(CCCCCC[N+]2(CC)CCCCC2)CCCCC1.[I-].[I-],-6.486753046
CN[C@H](Cc1ccccc1)C.Cl,0.007661571
CNNC(Cc1ccccc1)C,-1.987623962
OC(=O)C1CCn2c1ccc2C(=O)c1ccccc1,-2.933080172
CC(=O)Nc1n[nH]c(cc1=O)C,-0.971028594
CCOc1ncnc2c1[nH]cn2,-1.886908904
CCC(=O)OC1(CCN(C1C)C)c1ccccc1.Cl,-2.579104657
COc1ccc2c(c1)ccc(c2)[C@@H](C(=O)O)C,-4.1599998
CCc1cc(ccc1[N+](=O)[O-])OP(=S)(OC)OC,-4.908337425
CCC1(c2ccccc2)C(=O)N(CNC(=S)N)C(=O)N(C1=O)C.Br,-2.651288471
CCC(=O)OC12CCN(C(C1)Cc1c2cccc1)C.Cl,-2.553502952
Cn1c(=O)n(C)c2c(c1=O)[nH]cn2.NCCO,-1.918576151
CN(CCCNc1nc2c(o1)ccc(c2)Cl)C,-2.433095971
CC[n+]1c(c2ccccc2)c2cc(N)ccc2c2c1cc(N)cc2.[Br-],-1.294814415
CCCCSP(=O)(SCCCC)SCCCC,-5.1399999
C[N+](Cc1ccccc1)(C)C.[OH-],0.232994713
CC/C(=C/C)/C(=O)NC(=O)NC(=O)C,-1.638187011
COC(=O)Nc1nc2c([nH]1)cc(cc2)S(=O)c1ccccc1,-3.956461293
C[C@@H](CC(=O)O)N,1.08
CC(Br)C,-1.59
OCC(COc1ccccc1O)O,-0.650371166
CC(Cl)Cl,-1.29
CN1C2CCC1CN(C2)CCOC(=O)C(c1ccccc1)c1ccccc1,-4.026390318
CCOC(=O)C1CC2CC[N+]1(C)CC2.[I-],0.487862818
CCN(c1c(C)n(C)c(=O)n(c1=O)c1ccccc1)CC,-3.098026809
Brc1ccc(nc1)OCCCNCCSSCCNCCCOc1ccc(cn1)Br.Cl.Cl,-7.260027536
NCCc1cnc[nH]1.Cl.Cl,0.735031144
CCCCC[C@@H](/C=C/[C@H]1[C@H](O)C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O,-5.13882308
Clc1ccc(cc1c1cc(Cl)ccc1Cl)Cl,-7.0
OC(COc1ccc2c(c1)CCCC2)COC(=O)N,-3.271463622
C[N+](CCSSCC[N+](C)(C)C)(C)C.[I-].[I-],0.307804579
O=C(c1ccccc1)NCC(=O)O,-1.6799999
CNC(=O)/C=C(\OP(=O)(OC)OC)/C,0.64999998
O=C(c1cccc2c1oc(c1ccccc1)c(c2=O)C)OCCN1CCCCC1.Cl,-5.311221363
ClCCCCl,-1.62
COc1ccccc1OC[C@@H](COC(=O)N)O,-0.99000001
BrCCN(C)C.Br,-0.233718232
COc1cc(C=O)cc(c1O)O,-0.918195642
Clc1ccc2c(n1)C(=NC(C(=O)N2)O)c1ccccc1Cl,-3.070300819
CCC1(CCC(=O)NC1=O)c1ccc(cc1)N,-1.969818079
Nc1nc(c(s1)c1ccccc1)N,-2.787869183
Cl/N=C/1\C=CC(=O)C=C1,-1.310565087
Nc1ccc(cc1)S(=O)(=O)Nc1cnc2c(n1)cccc2,-4.602546129
CNC(=O)OCC(COC(=O)N)(CC)C,-1.61060646
O=C(NC(C)(C)C)Oc1cccc(c1)NC(=O)N(C)C,-2.9300001
CNc1nc2c(o1)ccc(c2)Cl,-2.763206844
CCCCSCCCCCCCN1CCSC1.Cl,-4.115716338
COc1ccc2c(c1)N(CCCN(C)C)c1c(S2)cccc1,-5.779793749
CN1CCN(CC1)C,0.942364321
Clc1ccc2c(c1)C(=NCc1n2c(C)nn1)c1ccccc1,-4.37236241
C=CCOc1ccc(cc1Cl)CC(=O)O	,-3.13
COc1cc(Cc2cnc(nc2N)N)cc(c1C(C)C)OC,-4.283269618
CCC(COC(=O)N(C)C)(COC(=O)N(C)C)CC,-3.535775582
COc1cc(OC)ccc1C(C([NH3+])C)O.[Cl-],-0.126787572
O=C1CC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C)C,-4.7399998
NCCCC(=O)OCC.Cl,0.422044209
Cc1ccc2c(c1)cccc2,-3.77
O=C1[C@@H](NC(=O)/C(=N\OC(C(=O)O)(C)C)/c2csc(n2)N)[C@@H]2N1C(=C(CS2)C[n+]1ccccc1)C(=O)[O-],-3.139733703
CCCC(N1CCCC1)Cc1ccccc1,-3.437296437
NC(=N/N=C(/C=C/c1ccc(o1)[N+](=O)[O-])\C=C\c1ccc(o1)[N+](=O)[O-])N,-5.509762208
Cn1c(=O)n(CC=C)c(cc1=O)N,-1.479994983
ClCCN(C(=O)NC1CCCC=C1)N=O,-2.982871483
C/C(=C\c1ccccc1)/[N+](=O)[O-],-2.933902655
O=C(CN1CCN(CC1)CCc1ccccc1)NN=Cc1ccc(o1)[N+](=O)[O-],-3.455604997
CCOCOC(=O)c1ccccc1Nc1c(Cl)ccc(c1Cl)C,-6.665790559
Oc1ccc2c(c1)c(N)c1c(n2)cccc1,-2.906066557
CCn1cnc2c1[nH]cnc2=S,-1.295353895
CC[N+](CCOC(C[N+](CC)(C)C)C)(C)C.[Br-].[Br-],0.406470265
OCC(c1ccccc1)C(=O)OC1C[C@@H]2CC[C@H](C1)N2C.Cl,-1.917498859
CC(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C,-10.59594624
Oc1ccc(cc1NCS(=O)(=O)[O-])/[As]=[As]/c1ccc(c(c1)NCS(=O)(=O)[O-])O.[Na+].[Na+],-4.195590515
C(NCc1ccccc1)CCC12CC3CC(C2)CC(C1)C3.Cl,-5.436851443
O=C1C(=CC(=O)c2c1cccn2)NCCN1CCOCC1,0.057509497
CCCCCCC1(CC)C(=O)NC(=S)N=C1[O-].[Na+],-4.043184459
NC(=O)c1ccc(cc1)c1sc2c(n1)cc(cc2)C(=O)C,-3.374886111
CCN(CCCNc1nc(NCCCN(CC)CC)nc(n1)Cl)CC.Cl.Cl,-4.191870982
Clc1ccc2c(c1)C(=NCc1n2cnn1)c1ccccc1,-5.294510433
NC(=O)OC(COc1ccccc1C)COC(C)C,-3.139237862
O=C(/C=C/c1ccccn1)OCCN1CCN(CC1)c1ccc(cc1)Cl,-3.659227684
CCCC1(CCN(C1)CCc1ccc(cc1)N)c1cccc(c1)O,-3.679942165
CCC(=O)C(c1ccccc1)(c1ccccc1)CCCN1CCCC1,-5.001934407
CC[NH+](CC(OC(=O)C(c1ccccc1)c1ccccc1)C)CC.[Cl-],-5.759949938
CCCc1ccccc1OCC(CO)O,-2.775008785
S=c1[nH]c2c([nH]1)cccc2,-1.715018502
O=C1NCNC1(c1ccccc1)c1ccccc1,-2.852579862
CN1C(=O)C(c2ccccc2)C(=O)N(C1=O)C,-1.584898214
CC(CNC(Cc1ccccc1)(C)C)O,-1.514545658
CC[N+](CCOCC[N+]1(CC)CCOCC1)(C)C.[Br-].[Br-],0.376512936
OCC1COC(O1)(C)C,-0.570990744
CCC(=O)C(c1ccccc1)(c1ccccc1)CCN1CCOCC1,-3.523904802
C#CC(c1ccccc1)OC(=O)N,-1.837302452
[O-][n+]1cc(ncc1C)C(=O)O,0.195583207
CCOC(=O)C1(CCN(CC1)CCOCc1ccccc1)c1ccccc1,-4.681015586
O=C(Nc1ccccc1C(=O)N(c1ccccc1)C)CN1CCOCC1,-3.290615005
COC1CN(CCCOc2ccc(cc2)F)CCC1NC(=O)c1cc(Cl)c(cc1OC)N,-5.23585107
[NH3+][C@H]1CC[C@@H]1S.[Cl-],0.478236309
Clc1c(O)c(Cl)c(c(c1Cl)Cl)Cl,-4.2800002
Oc1cc(cc2c1c(/N=N/c1ccc(c3c1cccc3S(=O)(=O)[O-])Nc1ccccc1)cc(c2)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+],-4.254744592
OC(=O)/C=C\C(=O)O.CCCNCC1COC2(O1)c1ccccc1C=Cc1c2cccc1,-5.93339994
CN1CCC(=C2c3ccccc3C=Cc3c2cccc3)CC1.Cl,-5.453457838
CC(Cc1cc(C)c(c(c1)C)O)N.Cl,-1.024262237
Cn1c2nncnc2c(=O)n(c1=O)C,-1.984900691
N#Cc1c(Cl)c(C#N)c(c(c1Cl)Cl)Cl,-5.6399999
N/C(=N\CC12CC3CC(C2)(CC(C1)(C3)C)C)/CSS(=O)(=O)O,-4.741748609
OC(=O)C(CC(=O)O)(CC(=O)O)O.CCN(CCOC(=O)c1cccnc1)CC,-1.210891105
OC(=O)/C=C/c1ccc(c(c1)Cl)Cl,-3.25736854
OC(=O)C(=O)[O-].CCOc1cc2c(cc1OCC)CC[NH+](C2CCc1ccc(cc1)Cl)C,-6.004663165
CCCCOc1nc(OCCCC)cc(c1)C(=O)N(N)C,-3.92756007
CSc1c(Cl)nc(nc1N1CCN(CC1)C)NC(C)C,-2.495178771
CCCC(CC(OC(=O)N)C)OC(=O)N,-1.600972916
CC[N+](CCOC(=O)C(c1ccccc1)(c1ccccc1)O)(CC)C.[Cl-],-1.202638889
COc1ccc(cc1)NC(=O)C,-1.3
CCCC[N+](CCCC)(CCCC)CC.[OH-],-2.969956715
OC(=O)CCC1=C(C)/C/2=C/c3[nH]c(c(c3C)C(O)C)/C=c/3\[nH]/c(=C\C4=N/C(=C\C1=N2)/C(=C4C)CCC(=O)O)/c(C(O)C)c3C,-8.082604066
CCN(CCCC(Nc1c(C)cnc2c1ccc(c2)Cl)C)CC,-4.934789883
COC1=C(OC)C=C/C(=c\2/c(N)c([nH]c(c2C)C(=O)O)c2ccc3c(n2)C(=O)C(=C(C3=O)OC)N)/C1=O,-1.036168675
CC(C[N+](C)(C)C)OCC[N+](C)(C)C.[I-].[I-],0.338976204
COc1ccc2c3c1O[C@@H]1[C@@]43CC[N@@+]([C@H](C2)[C@@H]4C=C[C@@H]1O)([O-])C,-2.899263396
CC(Cc1ccccc1)(N)C.Cl,0.087225624
CCCC(=O)O[C@@]1([C@@H](C)C[C@@H]2[C@]1(C)CC(=O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F)C(=O)CCl,-5.902098277
CN1CC[NH+](CC1)C1Cc2ccccc2Sc2c1cc(cc2)[N+](=O)[O-].[O-]C(=O)/C=C\C(=O)O,-6.162962495
OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,-3.054117297
CCCCCCCCC(=O)NCc1ccc(c(c1)OC)O,-4.579853185
CC[N+](CCCCCCC[N+](CC)(CC)C)(CC)C.[Br-].[Br-],0.364185622
Brc1cc(O)c(c(c1)Br)c1c(Br)cc(cc1OP(=O)(O)O)Br,-7.89552185
ClCCN(C(=O)NC1CCSCC1)N=O,-2.804336155
[O-][N+](=O)c1ccc(o1)/C=N/NC(=O)c1cc(cc(c1O)[N+](=O)[O-])[N+](=O)[O-],-3.979348631
COc1ccc(c2c1cccc2)C(=O)CCC(=O)O,-2.326431736
CC[NH+](Cc1ccccc1)CCOc1ccccc1.[Cl-],-3.503218091
CCCCOCCNc1ccccc1C(=O)N,-2.862946279
CCCCCOC(=O)c1ccc(cc1)O,-3.81344963
c1ccc2c(c1)[nH]c1c2cccc1,-4.9699998
CN(C(=O)C(c1ccccc1)c1ccccc1)C,-2.98
CN(C(=O)C(=O)N(N(C(=O)C)C)c1ccccc1)C,-0.534519571
O=C1C[C@@H]2OCC[C@H]3[C@H]4[C@@H]2[C@@H]2N1c1ccccc1[C@]12CCN([C@H]1C4)C3,-3.036802165
N#Cc1cc(C#N)cc(c1)C#N,-1.124402146
[O-]C(=O)CC(C(=O)O)(CC(=O)O)O.C[NH+](CCOC(c1ccccc1C)c1ccccc1)C,-3.611103604
Oc1ccc(cc1N)/[As]=[As]/c1ccc(c(c1)N)O.Cl.Cl,-3.84147166
O=c1[nH]c(NCCSCc2nc[nH]c2C)ncc1Cc1ccc2c(c1)OCO2,-3.914043297
c1cnc2c(c1)[nH]cn2,-0.327434588
NC1=NC(NC1(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,-4.664614005
CCN(CC(=O)N1C(C)(C)C=CC1(C)C)CC,-2.690624437
OC(=O)C(=C)CC(=O)c1ccc(cc1)c1ccccc1Cl,-3.833651264
O[C@H]1CC[C@]2(C(=CC[C@@H]3[C@@H]2CC[C@]2([C@H]3CC[C@@H]2C(=O)C)C)C1)C,-4.6500001
CCCCC1(CC)C(=O)N=C(N(C1=O)CCC)[O-].[Na+],-3.465508626
C/C(=C\C(=O)O)/C1CCCCC1,-3.26592407
OC(C(Cl)(Cl)Cl)c1ccccc1,-2.76880184
OC(=O)Cc1cccc(c1)c1ccccc1,-3.081330939
Cc1n[nH]c(=S)[nH]c1=O,-1.481891825
O=c1oc2ccccc2cc1C,-2.394824933
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2.5699999
N/C(=N\CCc1ccccc1)/N=C(N)N,0.010524369
OS(=O)(=O)SCCNCCCCc1ccccc1,-1.74217923
OC(=O)CCCCc1ccccc1,-2.465653409
CSCC[C@H](C(=O)O)N,-0.41999999
CCC(OC(=O)c1ccccc1)(CN(C)C)C.Cl,0.088218749
O=Cc1ccc(cc1O)O,-1.257453785
OC(COc1ccc(cc1C(=O)C)NC(=O)C)CNC(C)C,-2.25103727
CCc1ccccc1,-2.77
CCCc1cccc(c1OCC(CO)O)C,-3.342229102
O/N=C/c1ccc(cc1)F,-1.950571548
CN(CCCN1c2ccccc2Sc2c1cc(cc2)C(=O)C)C,-3.565463273
Ic1ccc(c(c1)C(=O)O)N,-2.878183123
CN(CCCN1c2ccccc2NCc2c1cc(Cl)cc2)C,-5.108538899
CCCCCCCCCCC,-7.550542422
CC(SC(C(=O)N)(C)C)C,-1.534513828
CN1CCc2c(C1)cccc2.Cl,-1.036172802
OC[C@@H]1O[C@@H]([C@H]([C@H]1O)O)n1cnc2c1ncnc2O,-1.23
CCCc1ccccc1,-3.3699999
CC[N+](CCOc1ccc(cc1)OCC[N+](CC)(CC)CC)(CC)CC.[I-].[I-].[I-],0.119498384
CC[N+](c1ccccc1)(CC)C.[Br-],0.612297043
CCOCC[N+](C)(C)C.[I-],0.586480612
c1ccc2c(c1)ccc1c2cccn1,-3.3599999
C1CCN(CC1)CCCC12CC3CC(C2)CC(C1)C3.Cl,-5.228573886
COC(=O)c1c(C)ccc(c1OCC(=O)NCCN(C)C)C(C)C,-3.846561797
Cc1ccc(cc1)O,-0.69999999
CCOC(=O)CCCCCCCCC(c1ccc(cc1)I)C,-8.376413208
OCN1C(=O)N(C(C1=O)(C)C)CO,0.14206012
CCNc1nc(NC(C)C)nc(n1)SC,-3.04
FC1=C(F)C(C(C1(F)F)(F)F)(F)F,-3.014668051
CCOC(=O)NC(C(Cl)(Cl)Cl)O,-2.496928932
CN1CCC(CC1)NCC1CCC(CC1)CNC1CCN(CC1)C,-3.196659036
Oc1cccc(c1)c1cccc(c1)O,-2.368000132
CN(c1ccc(cc1)/C=N/c1ccccc1C(=O)O)C,-3.649050096
CNCC(c1ccccc1)C,-1.094695264
OC(c1ccccc1)(c1ccccc1)CCN1CCCCC1,-3.951803175
SCCNCCCCOc1ccc(cn1)Cl.Cl,-2.617585189
CN(CCC(=O)c1ccc(cc1)C)C.Cl,-0.986356179
CCSc1ccc2c(c1)N(CCCN1CCN(CC1)C)c1c(S2)cccc1,-6.83537768
C[C@H]1CC[C@@H]([C@H](C1)O)C(C)C,-2.53
ClCC[N+](CCCl)(C)[O-].Cl,0.68087936
CCOc1ccc(cc1)OCC[N+](CC)(CC)CC.[I-],-1.359205426
C[NH+](CCOC(c1ccc(cc1)C)c1ccccc1)C.[Cl-],-3.333214475
O=C(N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)COC(=O)C)CCC[C@H](C(=O)O)N,-1.51297407
CC[NH+](CCN1C(=O)C(C)Oc2c1cc(C)cc2)CC.[Cl-],-3.019648326
Clc1cccc(c1c1ccccc1)Cl,-5.21
CC(c1ccc(c(c1)Cl)N1CC=CC1)C(=O)O,-3.318115117
C1CCCC1,-2.6400001
Nc1ccc2c(c1)cc1c(n2)ccc(c1)N,-3.10582577
C[C@]12CC[C@H](CC1)C(O2)(C)C,-1.64
ClC(C(=O)NC(=O)N)C(C)C,-1.358325026
CCC(C(=O)NC(=O)N)CC,-1.132883299
S=C=Nc1ccc(cc1)Br,-0.267618262
CCc1sc2=NC(=O)CNC(=c2c1)c1ccccc1F,-3.090689037
CC[NH2+]C(C(c1ccccc1)O)C.[Cl-],-0.584156089
Clc1ccc2c(c1)C1N(CCc3c1cccc3)CC(=O)N2C,-4.015255636
CCCCC1(CC)C(=O)NC(=O)NC1=O,-1.64
CC(N(C)C)CCC12CC3CC(C2)CC(C1)C3.Cl,-4.238466411
CC(CCCC(N)C)C,-1.420958544
Nc1ccc(cc1)C(=O)Nc1ccc(cn1)C,-2.3112134
CCN1C(=O)Cc2c(S1(=O)=O)cccc2,-1.662491836
CC[N+](Cc1ccccc1)(CCOCCC1CCC2CC1C2(C)C)CC.[Br-],-4.88761531
CCC1(C(=O)NC(=NC1=O)[O-])c1ccccc1.[Na+],-1.049185548
OCCNC(=O)c1ccccc1OCC=C,-1.803315813
COc1ccc(cc1)CCCC[NH2+]CCSSCC[NH2+]CCCCc1ccc(cc1)OC.[Cl-].[Cl-],-8.021587696
